year,ic,date,money,companyId,company,addrStreet,addrCity,addrZip
2018,71339698,,0.0,29282551,CZECH IMAGE GROUP s.r.o.,,,
2018,71339698,,0.0,29282551,CZECH IMAGE GROUP s.r.o.,,,
2018,71339698,,0.0,29282551,CZECH IMAGE GROUP s.r.o.,,,
2018,71339698,,0.0,29282551,CZECH IMAGE GROUP s.r.o.,,,
2018,71339698,,10000.0,26851971,CZO Morava s.r.o.,,,
2018,71339698,,10000.0,27801349,CZO TRADE s.r.o.,,,
2018,71339698,,0.0,27725413,"Čermák trading, s.r.o.",,,
2018,71339698,,2420.0,26388928,ELEKTRO KOUDELKA s.r.o.,,,
2018,71339698,,0.0,40614832,"EUROPLAKAT spol. s.r.o., Praha 8",,,
2018,71339698,,0.0,40614832,"EUROPLAKAT spol. s.r.o., Praha 8",,,
2018,71339698,,0.0,40614832,"EUROPLAKAT spol. s.r.o., Praha 8",,,
2018,71339698,,0.0,40614832,"EUROPLAKAT spol. s.r.o., Praha 8",,,
2018,71339698,,10000.0,4414047,EX-ZE s.r.o.,,,
2018,71339698,,15000.0,27412211,"FOTO FLORES, s.r.o.",,,
2018,71339698,,10000.0,27145905,Futruy s.r.o.,,,
2018,71339698,,45000.0,5208777,Golemos s.r.o.,,,
2018,71339698,,0.0,25582020,"Habitat, a.s.",,,
2018,71339698,,56250.0,27039145,Hnutí pro Prahu 11,,,
2018,71339698,,56250.0,27039145,Hnutí pro Prahu 11,,,
2018,71339698,,112500.0,27039145,Hnutí pro Prahu 11,,,
2018,71339698,,10000.0,6945473,"iBusiness, s.r.o.",,,
2018,71339698,,15000.0,48531235,"INEX Moravské Budějovice, s.r.o.",,,
2018,71339698,,0.0,48531235,"INEX Moravské Budějovice, s.r.o.",,,
2018,71339698,,0.0,70745137,"Ing, Marta Vašíčková",,,
2018,71339698,,0.0,28993217,InsiderMedia,,,
2018,71339698,,0.0,28993217,InsiderMedia,,,
2018,71339698,,0.0,1306863,Institut Wiliama Wilberforce,,,
2018,71339698,,20000.0,1914626,"InterInvest Moravia, s.r.o.",,,
2018,71339698,,10000.0,26969866,JaronNet s.r.o.,,,
2018,71339698,,0.0,26969866,JaronNet s.r.o.,,,
2018,71339698,,0.0,45241538,JCDecaux,,,
2018,71339698,,30000.0,25559583,"Kapucín-Realizace staveb, s.r.o.",,,
2018,71339698,,0.0,5630193,Kavárna Pražírna Voznice,,,
2018,71339698,,10000.0,63486806,Kerama s.r.o.,,,
2018,71339698,,4275.0,442704,Křesťanská a demokratická unie – Československá strana lidová,,,
2018,71339698,,4275.0,442704,Křesťanská a demokratická unie – Československá strana lidová,,,
2018,71339698,,4275.0,442704,Křesťanská a demokratická unie – Československá strana lidová,,,
2018,71339698,,4275.0,442704,Křesťanská a demokratická unie – Československá strana lidová,,,
2018,71339698,,4275.0,442704,Křesťanská a demokratická unie – Československá strana lidová,,,
2018,71339698,,20000.0,29211808,Léčebné lázně Jáchymov a.s.,,,
2018,71339698,,50000.0,71443606,Liberálně ekologická strana,,,
2018,71339698,,0.0,48886017,Luděk Bednář - PNEUSERVIS,,,
2018,71339698,,8000.0,26250811,M-POPELKA s.r.o.,,,
2018,71339698,,0.0,26250811,M-POPELKA s.r.o.,,,
2018,71339698,,0.0,45313351,"MAFRA, a.s.",,,
2018,71339698,,0.0,45313351,"MAFRA, a.s.",,,
2018,71339698,,0.0,45313351,"MAFRA, a.s.",,,
2018,71339698,,0.0,45313351,"MAFRA, a.s.",,,
2018,71339698,,0.0,45313351,"MAFRA, a.s.",,,
2018,71339698,,0.0,45313351,"MAFRA, a.s.",,,
2018,71339698,,0.0,45313351,"MAFRA, a.s.",,,
2018,71339698,,10000.0,27730361,"Metamorfózy, s.r.o.",,,
2018,71339698,,5000.0,25116011,"MIJAMA, s.r.o.",,,
2018,71339698,,5000.0,25116011,"MIJAMA, s.r.o.",,,
2018,71339698,,200.0,26041464,MOREAU AGRI J.Hradec s.r.o.,,,
2018,71339698,,10000.0,3537242,MUDr.Jan Kozák s.r.o.,,,
2018,71339698,2018-11-09,16170.0,5756243,Pro!Ústí,,,
2018,71339698,,0.0,46981730,"Pumax, s.r.o.",,,
2018,71339698,,0.0,27846717,Regionální vydavatelství s.r.o.,,,
2018,71339698,,0.0,27846717,Regionální vydavatelství s.r.o.,,,
2018,71339698,,120000.0,24708712,ROAD to INTEREST s.r.o.,,,
2018,71339698,,100000.0,24708712,ROAD to INTEREST s.r.o.,,,
2018,71339698,2018-06-26,20000.0,26968614,Royal Spa a.s.,,,
2018,71339698,,-20000.0,26968614,Royal Spa a.s.,,,
2018,71339698,,5000.0,6542808,"SATKE & ŠKORPIL advokátní kancelář, s.r.o.",,,
2018,71339698,,0.0,25306286,"SH-Art, s.r.o.",,,
2018,71339698,,66000.0,26673908,STAROSTOVÉ A NEZÁVISLÍ,,,
2018,71339698,2018-06-12,150000.0,26673908,STAROSTOVÉ A NEZÁVISLÍ,,,
2018,71339698,2018-10-31,35000.0,26673908,STAROSTOVÉ A NEZÁVISLÍ,,,
2018,71339698,,500.0,29288002,Stomatologie Fryšták s.r.o.,,,
2018,71339698,,500.0,29288002,Stomatologie Fryšták s.r.o.,,,
2018,71339698,,500.0,29288002,Stomatologie Fryšták s.r.o.,,,
2018,71339698,,500.0,29288002,Stomatologie Fryšták s.r.o.,,,
2018,71339698,,500.0,29288002,Stomatologie Fryšták s.r.o.,,,
2018,71339698,,500.0,29288002,Stomatologie Fryšták s.r.o.,,,
2018,71339698,,125000.0,409740,Strana zelených,,,
2018,71339698,,10000.0,409740,Strana zelených,,,
2018,71339698,,12000.0,409740,Strana zelených,,,
2018,71339698,,8000.0,409740,Strana zelených,,,
2018,71339698,2018-03-31,62500.0,409740,Strana zelených,,,
2018,71339698,,8750.0,409740,Strana zelených,,,
2018,71339698,,12000.0,409740,Strana zelených,,,
2018,71339698,2018-09-04,35000.0,409740,Strana zelených,,,
2018,71339698,,20000.0,409740,Strana zelených,,,
2018,71339698,,23000.0,409740,Strana zelených,,,
2018,71339698,2018-10-26,20000.0,409740,Strana zelených,,,
2018,71339698,,35000.0,409740,Strana zelených,,,
2018,71339698,,10000.0,26894050,Studio CTC s.r.o.,,,
2018,71339698,,0.0,64827801,"Svitava stavebniny, s.r.o.",,,
2018,71339698,,10000.0,46976299,"Swiss Garage, s.r.o.",,,
2018,71339698,,10000.0,28216385,"Systemický institut, s.r.o.",,,
2018,71339698,,43500.0,71339728,TOP 09,,,
2018,71339698,,50000.0,71339728,TOP 09,,,
2018,71339698,,0.0,26940876,Třebíčská cateringová společnost s.r.o.,,,
2018,71339698,,0.0,25675141,"U&WE advertising, s.r.o., Stará Boleslav",,,
2018,71339698,,0.0,25675141,"U&WE advertising, s.r.o., Stará Boleslav",,,
2018,71339698,,0.0,25675141,"U&WE advertising, s.r.o., Stará Boleslav",,,
2018,71339698,,10000.0,25302680,Valdman s.r.o.,,,
2018,71339698,,0.0,46967168,"VARIANT plus, spol. s r.o.",,,
2018,71339698,,6112.0,7321031,Ve Mlejnech s.r.o.,,,
2018,71339698,,0.0,7301600,VIZE pro Česko,,,
2018,71339698,,400000.0,7301600,VIZE pro Česko,,,
2018,71339698,,100000.0,7301600,VIZE pro Česko,,,
2018,71339698,,0.0,4279301,W Czech Development s.r.o.,,,
2018,71339698,,20000.0,27726525,"Zájezdy.cz, a.s.",,,
2018,03170624,,5000.0,6049028,Nástavby Miroslav Černý s.r.o.,,,
2018,03170624,,25000.0,27148041,Yantar s.r.o.,,,
2018,03170624,,65000.0,47540826,Źižák spol. s r.o.,,,
2018,71443550,,,,,,,
2018,02885573,2018-02-08,5000.0,25242491,SLÁDEK PROFI CLIMB s.r.o.,,,
2018,07283652,,,,,,,
2018,03204669,,,,,,,
2018,71339809,,10000.0,25535366,ALFA IN a.s.,,,
2018,71339809,,5000.0,60715456,B TECHNIK s.r.o.,,,
2018,71339809,,10000.0,26978873,DNK System s.r.o.,,,
2018,71339809,,1000.0,71464212,JIndřich Zedníček,,,
2018,71339809,,20000.0,63486806,Kerama s.r.o.,,,
2018,27038131,,,,,,,
2018,03091805,,,,,,,
2018,03254763,,,,,,,
2018,06339875,,,,,,,
2018,05632595,2018-09-03,0.0,27424189,Creative Clinic s.r.o.,,,
2018,05632595,,0.0,25559214,"Knebl, spol. s r.o.",,,
2018,05632595,2018-09-10,20000.0,13692283,"Optokon, a.s.",,,
2018,05632595,2018-09-03,0.0,27336760,Palírna U Zeleného stromu a.s.,,,
2018,05632595,2018-09-10,7537.93,5643023,"Platforma pro zachování evropské kultury a jejích hodnot, z.s.",,,
2018,05632595,2018-09-03,0.0,62024931,Sdružení ambulantních lékařů Chotěboř s.r.o.,,,
2018,05632595,2018-09-04,10000.0,26241005,TITBIT s.r.o.,,,
2018,71443380,,,,,,,
2018,26595940,,,,,,,
2018,27026922,,,,,,,
2018,06695205,,0.0,28708059,Agentura IS Teplice s.r.o.,,,
2018,06695205,,50000.0,1915037,ALARIS Czech Republic s.r.o.,,,
2018,06695205,,0.0,25016423,ALDIT s.r.o.,,,
2018,06695205,,30000.0,29258936,ALKONE a.s.,,,
2018,06695205,,100000.0,4381866,Alternative Energy Systems a.s,,,
2018,06695205,,100000.0,26129205,AR auto s.r.o.,,,
2018,06695205,,3000.0,28217080,"Auxilien, a.s.",,,
2018,06695205,,0.0,26479451,"BigMedia, spol. s r.o.",,,
2018,06695205,,0.0,26479451,"BigMedia, spol. s r.o.",,,
2018,06695205,,0.0,71339698,Česká pirátská strana,,,
2018,06695205,,75000.0,71339698,Česká pirátská strana,,,
2018,06695205,,75000.0,71339698,Česká pirátská strana,,,
2018,06695205,,50000.0,71339698,Česká pirátská strana,,,
2018,06695205,,50000.0,71339698,Česká pirátská strana,,,
2018,06695205,,100000.0,71339698,Česká pirátská strana,,,
2018,06695205,,50000.0,27708365,"Daňové spory, a.s.",,,
2018,06695205,,0.0,60710098,"DOMOSA Zlín, s.r.o.",,,
2018,06695205,,0.0,25407414,Dřevotep plus s.r.o.,,,
2018,06695205,,20000.0,3111199,EUROCORP TRADE s.r.o.,,,
2018,06695205,,0.0,28670906,FC Sever spol. s r.o.,,,
2018,06695205,,150000.0,47674199,"FILÁK, s.r.o.",,,
2018,06695205,,0.0,28782844,"Flexipartner, s.r.o.",,,
2018,06695205,,0.0,4066529,JABLOTRON GROUP a.s.,,,
2018,06695205,,20000.0,4889321,JsmePRO!,,,
2018,06695205,,25000.0,4889321,JsmePRO!,,,
2018,06695205,,0.0,5833108,Kameny Zlín Group s.r.o.,,,
2018,06695205,,0.0,442704,KDU-ČSL,,,
2018,06695205,,8000.0,4033060,Klepiš s.r.o.,,,
2018,06695205,,50000.0,71443606,Liberálně ekologická strana,,,
2018,06695205,,100000.0,25103245,LOSL s.r.o.,,,
2018,06695205,,50000.0,27717127,M - Hydraulika s.r.o.,,,
2018,06695205,,30000.0,43964095,"M & V, spol. s r.o.",,,
2018,06695205,,50000.0,29288509,"Mayer & Cie. CZ, s.r.o.",,,
2018,06695205,,0.0,48290980,OKIM spol. s.r.o.,,,
2018,06695205,,50000.0,60728515,PARTR spol. s r.o.,,,
2018,06695205,,0.0,25527789,PELZ CZ s.r.o.,,,
2018,06695205,,0.0,5597242,PERLEX Bijoux Jablonec s.r.o.,,,
2018,06695205,,0.0,5597242,PERLEX Bijoux Jablonec s.r.o.,,,
2018,06695205,,0.0,25416952,PROVIZI spol. s r.o.,,,
2018,06695205,,0.0,25416952,PROVIZI spol. s r.o.,,,
2018,06695205,,0.0,26920140,Půjčovna nářadí Vlk s.r.o.,,,
2018,06695205,,20000.0,26238616,RIS-MONT s.r.o.,,,
2018,06695205,,0.0,25047515,SOUSTO s.r.o.,,,
2018,06695205,,49000.0,409740,Strana Zelených,,,
2018,06695205,,15000.0,409740,Strana Zelených,,,
2018,06695205,,35000.0,409740,Strana Zelených,,,
2018,06695205,,21000.0,409740,Strana Zelených,,,
2018,06695205,,0.0,409740,Strana Zelených,,,
2018,06695205,,0.0,409740,Strana Zelených,,,
2018,06695205,,70000.0,47783206,TECHNOLOGY s.r.o.,,,
2018,06695205,,0.0,47783206,TECHNOLOGY s.r.o.,,,
2018,06695205,,0.0,28938615,"TGDK RE, s.r.o.",,,
2018,06695205,,100000.0,26879441,"TOMÁŠ GOLÁŇ, daňová kancelář s.r.o.",,,
2018,06695205,,100000.0,26879441,"TOMÁŠ GOLÁŇ, daňová kancelář s.r.o.",,,
2018,06695205,,20000.0,26879441,"TOMÁŠ GOLÁŇ, daňová kancelář s.r.o.",,,
2018,06695205,,150000.0,26879441,"TOMÁŠ GOLÁŇ, daňová kancelář s.r.o.",,,
2018,06695205,,0.0,26879441,"TOMÁŠ GOLÁŇ, daňová kancelář s.r.o.",,,
2018,06695205,,20000.0,26930579,"TOSPUR, s.r.o.",,,
2018,06695205,,20000.0,46964541,"VAŠSTAV, s.r.o.",,,
2018,06695205,,0.0,1440578,VLTAVA LABE MEDIA a.s.,,,
2018,06695205,,0.0,1440578,VLTAVA LABE MEDIA a.s.,,,
2018,06695205,,0.0,1440578,VLTAVA LABE MEDIA a.s.,,,
2018,71339485,,20000.0,43225551,AKTIVIT spol. s r.o.,,,
2018,71339485,,200000.0,40232751,"LIF, a.s.",,,
2018,71339485,,15000.0,48264199,"METALO, s.r.o.",,,
2018,71339485,,2400000.0,26673908,Starostové a nezávislí (STAN),,,
2018,71339485,,25000.0,409740,Strana zelených,,,
2018,71339485,,100000.0,671347,"VALBEK-EU, a.s.",,,
2018,70869553,,0.0,28818831,Auto Hybeš s.r.o.,,,
2018,70869553,,0.0,60110287,D O L M E N s.r.o.,,,
2018,70869553,,0.0,64811441,"HC SKUTEČ, z.s.",,,
2018,70869553,,6500.0,29443971,IMT Technologies & Solutions s.r.o.,,,
2018,70869553,,0.0,61673021,JATKY Český Brod a.s.,,,
2018,70869553,,0.0,60103001,"Jezdecký klub Pablo-Slatiňany, z.s.",,,
2018,70869553,,0.0,25253352,"KEJVAL CZ, s.r.o.",,,
2018,70869553,,10000.0,27740471,"Lisovna plastů, spol. s r.o.",,,
2018,70869553,,26000.0,28603800,OMG MARKETING & CONSULTING s.r.o.,,,
2018,70869553,,50000.0,29020255,Quantitative Consulting s.r.o.,,,
2018,70869553,,25000.0,25548484,"S.O.K. stavební, s.r.o.",,,
2018,70869553,,11000.0,27021530,SDRUŽENÍ NEZÁVISLÝCH PRO MĚSTO VELKÁ BÍTEŠ,,,
2018,70869553,,200000.0,71339655,Strana soukromníků České republiky,,,
2018,70869553,,0.0,27759407,TISK PÁLKA s.r.o.,,,
2018,70869553,,3000.0,6429378,WallFor s.r.o.,,,
2018,70869553,,0.0,27493075,ZEPOM spol. s r.o.,,,
2018,05081068,,,,,,,
2018,00409171,2018-08-31,15000.0,5274371,ABM stavby s.r.o.,,,
2018,00409171,2018-08-29,40000.0,9971,"AGROSTROJ Pelhřimov, a.s.",,,
2018,00409171,2018-06-25,17000.0,26270382,"AUTOSALON F3K, s.r.o.",,,
2018,00409171,2018-08-15,20000.0,44846908,"CASUA, spol. s r.o.",,,
2018,00409171,2018-10-08,50000.0,60849657,ČEVAK a.s.,,,
2018,00409171,2018-09-14,3000.0,49902695,"Ekonomy Servis, s.r.o.",,,
2018,00409171,2018-08-08,15000.0,60716240,"EUROTEC, k.s.",,,
2018,00409171,2018-09-26,20000.0,48362981,"GPH, spol. s r.o.",,,
2018,00409171,2018-10-18,50000.0,24777471,Gwendara s.r.o.,,,
2018,00409171,2018-06-20,15000.0,6616861,Hygienické a ekologické laboratoře s.r.o.,,,
2018,00409171,2018-09-27,20000.0,25863371,"INZEP CENTRUM, s.r.o.",,,
2018,00409171,2018-10-01,10000.0,24787027,J.K.L. PARTNERS s.r.o.,,,
2018,00409171,2018-08-29,50000.0,62526260,JČC Strojní dílny s.r.o.,,,
2018,00409171,2018-09-17,25000.0,47237686,K.O.K. spol. s r.o.,,,
2018,00409171,2018-09-07,2000.0,25483145,KARAN - Pangerl Karel s.r.o.,,,
2018,00409171,2018-08-16,20000.0,64357392,König-Porzellan Sokolov spol. s r.o.,,,
2018,00409171,2018-12-20,20000.0,2876043,KVE-mont s.r.o.,,,
2018,00409171,2018-08-29,50000.0,27496082,Life Profit s.r.o.,,,
2018,00409171,2018-08-31,50000.0,28797345,"Malečská energetická, s.r.o.",,,
2018,00409171,2018-09-03,20000.0,27830276,MASPO Elektro s.r.o.,,,
2018,00409171,2018-07-18,25000.0,46344128,"MOMENT, spol. s r.o.",,,
2018,00409171,2018-08-16,50000.0,28810503,"Orgmedia, s.r.o.",,,
2018,00409171,2018-12-03,18000.0,25337408,ORTIKA a.s.,,,
2018,00409171,2018-09-10,10000.0,27739490,PERSONAM s.r.o.,,,
2018,00409171,2018-08-22,10000.0,510360,Presto spol. s r.o.,,,
2018,00409171,2018-07-13,10000.0,27759695,QUARDO a.s.,,,
2018,00409171,2018-09-14,30000.0,25341626,SAMOHÝL MOTOR HOLDING a.s.,,,
2018,00409171,2018-10-03,30000.0,25345150,Servisní pojišťovna a.s.,,,
2018,00409171,2018-08-29,50000.0,6070809,SigTech s.r.o.,,,
2018,00409171,2018-09-17,100000.0,27532208,"SOVIS CZ,a.s.",,,
2018,00409171,2018-07-31,20000.0,41604041,"STAVKOM, spol. s r.o.",,,
2018,00409171,2018-09-25,10000.0,26877503,SUNWIN s.r.o.,,,
2018,00409171,2018-08-31,3000.0,25514351,"TECHNOSERVIS MT, s.r.o.",,,
2018,00409171,2018-11-09,15000.0,48399477,"TM Stav, spol. s r.o.",,,
2018,00409171,2018-07-12,20000.0,3579051,United Networks SE,,,
2018,00409171,2018-10-18,10000.0,25312421,"VERITA, s.r.o.",,,
2018,00409171,2018-08-13,12000.0,26102005,Všeobecná interní ambulance s.r.o.,,,
2018,00409171,2018-09-04,20000.0,63472015,XANTE s.r.o.,,,
2018,03116603,,,,,,,
2018,03217116,,,,,,,
2018,07118317,2018-12-21,20000.0,27773027,HAGER PODLAHY OLOMOU s.r.o.,,,
2018,03221199,,,,,,,
2018,71339752,,11000.0,2583402,COMOFOOD s.r.o.,,,
2018,71339752,,1500.0,24752746,Compte-M s.r.o.,,,
2018,71339752,,6000.0,28716744,"Ing. Vladimír Opatrný, s.r.o.",,,
2018,71339752,,500000.0,28262026,"LAMA energy, a.s.",,,
2018,71339752,,300000.0,26943590,MATCHBALL s.r.o.,,,
2018,71339752,,6000.0,25561359,MTeZ s.r.o.,,,
2018,71339752,,50000.0,29292743,MUDr. Nečas Lubomír s.r.o.,,,
2018,71339752,,2000.0,29294941,"PAMEX-správa domů a bytů, s.r.o.",,,
2018,71339752,,100000.0,27756203,"Ray Service, a.s.",,,
2018,71339752,,400000.0,27756203,"Ray Service, a.s.",,,
2018,71339752,,0.0,28467124,"SAMIMA, s.r.o.",,,
2018,71339752,,0.0,22599895,"Sběrné suroviny UH, s.r.o.",,,
2018,71339752,,10000.0,46982451,SZP Těšnovice a.s.,,,
2018,71339752,,15000.0,60750774,Zelinger plast s.r.o.,,,
2018,26673908,,0.0,27531813,ABPLAST s.r.o.,,,
2018,26673908,,20000.0,25397966,Accont Finance,,,
2018,26673908,,0.0,60742038,Aikon s.r.o.,,,
2018,26673908,,0.0,26780488,"AK Auto Kostelec s.r.o.,",,,
2018,26673908,,30000.0,25271270,ALZOS s.r.o.,,,
2018,26673908,,50000.0,26777738,"AMERIGO, s.r.o.",,,
2018,26673908,,300000.0,28936248,ANDAREA s.r.o.,,,
2018,26673908,,4000.0,4598521,ARDOR - dřevěné podlahy s.r.o.,,,
2018,26673908,,10000.0,25553003,B-STAV Třebíč s.r.o.,,,
2018,26673908,,20000.0,26878496,BERNOLD s.r.o.,,,
2018,26673908,,10000.0,64791114,BEVA invest s.r.o.,,,
2018,26673908,,40000.0,27123448,"Camp Dobřichovice, s.r.o.",,,
2018,26673908,,250000.0,44846908,CASUA spol. s r.o.,,,
2018,26673908,,0.0,3912264,CC - construction & consulting s.r.o.,,,
2018,26673908,,0.0,3912264,CC - construction & consulting s.r.o.,,,
2018,26673908,,20000.0,3912264,CC - construction & consulting s.r.o.,,,
2018,26673908,,30000.0,24829030,"Centrum zobrazovacích metod, spol. s r.o.",,,
2018,26673908,,13000.0,25946269,CZ.TECH,,,
2018,26673908,,15000.0,71339698,Česká pirátská strana,,,
2018,26673908,,50000.0,60849657,ČEVAK a.s.,,,
2018,26673908,,50000.0,60849657,ČEVAK a.s.,,,
2018,26673908,,10000.0,47355468,DDD Anton Budovič,,,
2018,26673908,,15000.0,25041568,Dentex Plus spol. s r.o.,,,
2018,26673908,,15000.0,28673433,Dentex RTG s.r.o.,,,
2018,26673908,,0.0,15036740,Dřevozávod Pražan s.r.o.,,,
2018,26673908,,0.0,60934883,DUKOR s.r.o.,,,
2018,26673908,,10000.0,63473208,"DYNASIG, spol. s r.o.",,,
2018,26673908,,15000.0,29279631,EMKOR Technology s.r.o.,,,
2018,26673908,,50000.0,26761050,FAYN Telecommunications s.r.o.,,,
2018,26673908,,64000.0,68756381,Francová Kateřina,,,
2018,26673908,,2680.0,60109611,GAF s.r.o.,,,
2018,26673908,,100000.0,3593541,GEOSAN DEVELOPMENT s.r.o.,,,
2018,26673908,,7500.0,26864321,"Green Power, s.r.o.",,,
2018,26673908,,15000.0,25918753,HABR KOMINICTVÍ s.r.o.,,,
2018,26673908,,5000.0,25116401,Heureka PRO s.r.o.,,,
2018,26673908,,0.0,46965980,Hlouch Motors s.r.o.,,,
2018,26673908,,50000.0,26000458,"Hronovský, s.r.o.",,,
2018,26673908,,250000.0,4748832,"HROTANO CZECH, s.r.o.",,,
2018,26673908,,0.0,48173525,HŠV stroje s.r.o.,,,
2018,26673908,,100000.0,26423910,HZ REAL s.r.o.,,,
2018,26673908,,40000.0,64833119,"CHIRURGIA - CENTER, spol. s. r.o.",,,
2018,26673908,,150000.0,63504006,INGEM a.s.,,,
2018,26673908,,11550.0,24300594,IT COMP Vít Komárek s.r.o.,,,
2018,26673908,,2680.0,66473383,Jan Kulhánek s.r.o.,,,
2018,26673908,,3000.0,40462536,Jelínková Ludmila,,,
2018,26673908,,0.0,13744887,Jiří Šebek,,,
2018,26673908,,0.0,27948846,"JuJu Works, s.r.o.",,,
2018,26673908,,12500.0,27034321,Karlovarská občanská alternativa,,,
2018,26673908,,112500.0,27034321,Karlovarská občanská alternativa,,,
2018,26673908,,125000.0,27034321,Karlovarská občanská alternativa,,,
2018,26673908,,125000.0,27034321,Karlovarská občanská alternativa,,,
2018,26673908,,618750.0,27034321,Karlovarská občanská alternativa,,,
2018,26673908,,5000.0,7045107,KAŠMEN s.r.o.,,,
2018,26673908,,10000.0,49975358,"KAVYL, spol. s.r.o.",,,
2018,26673908,,250000.0,442704,KDU-ČSL,,,
2018,26673908,,200000.0,442704,KDU-ČSL,,,
2018,26673908,,50000.0,442704,KDU-ČSL,,,
2018,26673908,,1350.0,2947609,Koalice VLASTA,,,
2018,26673908,,0.0,27140199,Koblasa s.r.o.,,,
2018,26673908,,10000.0,29307490,KOMETO s.r.o.,,,
2018,26673908,,100000.0,28510020,Landia Management s.r.o.,,,
2018,26673908,,8500.0,46882324,Lias Vintířov,,,
2018,26673908,,0.0,1836013,Louvar s.r.o.,,,
2018,26673908,,50000.0,49194208,"Loyd - reality, spol. s r.o.",,,
2018,26673908,,750000.0,46357351,Lučební závody Draslovka a.s. Kolín,,,
2018,26673908,,8000.0,26819210,"Macco Organiques, s.r.o.",,,
2018,26673908,,10000.0,27362345,MaFiPo,,,
2018,26673908,,15000.0,5656869,Magnety nálepky s.r.o.,,,
2018,26673908,,3000.0,565686,Magnety nálepky s.r.o.,,,
2018,26673908,,0.0,28271181,MCRai s.r.o.,,,
2018,26673908,,20000.0,27125335,MEDIRECO a.s.,,,
2018,26673908,,7400.0,3162125,Město pro vás,,,
2018,26673908,,7000.0,29194539,MINERAL MORAVIA invest s.r.o.,,,
2018,26673908,,20000.0,5039584,MINOS CB s.r.o.,,,
2018,26673908,,500000.0,3706133,"MMC - Moravia Marketing Company, s.r.o.",,,
2018,26673908,,6270.0,19012128,MOBAL s.r.o.,,,
2018,26673908,,0.0,27175774,Modrý dům Benešov s.r.o.,,,
2018,26673908,,17000.0,5292972,Moravská produkční s.r.o.,,,
2018,26673908,,20000.0,25872494,MS - projekce s.r.o.,,,
2018,26673908,,100000.0,25301144,"Navláčil stavební firma, s.r.o.",,,
2018,26673908,,20000.0,1790056,Neopas s.r.o.,,,
2018,26673908,,5000.0,26287030,"Neosolar, spol. s r.o.",,,
2018,26673908,,0.0,28357256,NEST INTERIÉR s.r.o.,,,
2018,26673908,,35000.0,26154455,NewTech PRODUCTION a.s.,,,
2018,26673908,,370000.0,71443185,Občané pro Budějovice,,,
2018,26673908,,400000.0,71443185,Občané pro Budějovice,,,
2018,26673908,,105000.0,71443185,Občané pro Budějovice,,,
2018,26673908,,0.0,71443185,Občané pro Budějovice,,,
2018,26673908,,50000.0,16192656,Občanská demokratická strana,,,
2018,26673908,,200000.0,16192656,Občanská demokratická strana,,,
2018,26673908,,0.0,26942691,"Okna&Company, s.r.o.",,,
2018,26673908,,300000.0,61682161,PAR 66 s.r.o.,,,
2018,26673908,,70000.0,26118963,Passerinvest Group,,,
2018,26673908,,20000.0,24194352,"Pediatrická ambulance MB, s.r.o.",,,
2018,26673908,,5000.0,18199003,PENTA JIHLAVA spol. s r.o.,,,
2018,26673908,,25000.0,3763251,PENTINA a.s.,,,
2018,26673908,,0.0,28771761,PK ham spol. s.r.o.,,,
2018,26673908,,0.0,71443509,Politické hnutí PRO Zdraví a Sport,,,
2018,26673908,,0.0,71443509,Politické hnutí PRO Zdraví a Sport,,,
2018,26673908,,25000.0,1783262,PRO ZNOJMO z.s.,,,
2018,26673908,,33545.0,1783262,PRO ZNOJMO z.s.,,,
2018,26673908,,86250.0,3204669,ProOlomouc,,,
2018,26673908,,3000.0,64507904,Realitní kancelář Michálek & partners,,,
2018,26673908,,200000.0,27451526,"Rodvinov Solar Energy, a.s.",,,
2018,26673908,,5000.0,27672841,ROLLCONTECH s.r.o.,,,
2018,26673908,,0.0,2886758,Říčanská hokejová s.r.o.,,,
2018,26673908,,0.0,68407009,Římskokatolická farnost Hrusice,,,
2018,26673908,,0.0,24158615,Scandal Group s.r.o.,,,
2018,26673908,,100000.0,26847264,SEVEN SPORT s.r.o.,,,
2018,26673908,,10000.0,27161013,SmartWave,,,
2018,26673908,,375000.0,70869553,SNK Evropští demokraté,,,
2018,26673908,,375000.0,70869553,SNK Evropští demokraté,,,
2018,26673908,,300000.0,27263151,Solar area s.r.o.,,,
2018,26673908,,500000.0,27263151,Solar area s.r.o.,,,
2018,26673908,,20000.0,22825070,Spolek Litvínov patří občanům,,,
2018,26673908,,18750.0,71339655,Strana soukromníků České republiky,,,
2018,26673908,,18750.0,71339655,Strana soukromníků České republiky,,,
2018,26673908,,20833.0,71339655,Strana soukromníků České republiky,,,
2018,26673908,,20833.0,71339655,Strana soukromníků České republiky,,,
2018,26673908,,20833.0,71339655,Strana soukromníků České republiky,,,
2018,26673908,,20833.0,71339655,Strana soukromníků České republiky,,,
2018,26673908,,30000.0,71339612,Strana svobodných občanů,,,
2018,26673908,,10000.0,71339612,Strana svobodných občanů,,,
2018,26673908,,62500.0,409740,Strana zelených,,,
2018,26673908,,83300.0,409740,Strana zelených,,,
2018,26673908,,250000.0,409740,Strana zelených,,,
2018,26673908,,200000.0,409740,Strana zelených,,,
2018,26673908,,15000.0,25824813,Strojosvit,,,
2018,26673908,,1500.0,25824813,Strojosvit,,,
2018,26673908,,5833.0,3872076,Studio ALEŠ s.r.o.,,,
2018,26673908,,300000.0,26349043,SYMONTA,,,
2018,26673908,,7500.0,27923835,"Synga, s.r.o.",,,
