year,ic,key,description,amount
2023,71443207,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",1349.88
2023,71443207,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2023,71443207,3b,volby do Senátu Parlamentu ČR,0.0
2023,71443207,3c,volba prezidenta republiky,0.0
2023,71443207,3d,volby do zastupitelstev krajů,0.0
2023,71443207,3e,volby do zastupitelstev obcí,0.0
2023,71443207,3f,volby do Evropského parlamentu,0.0
2023,71443240,1,Mzdové výdaje,0.0
2023,71443240,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",37808.0
2023,71443240,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2023,71443240,3b,volby do Senátu Parlamentu ČR,0.0
2023,71443240,3c,volba prezidenta republiky,0.0
2023,71443240,3d,volby do zastupitelstev krajů,0.0
2023,71443240,3e,volby do zastupitelstev obcí,0.0
2023,71443240,3f,volby do Evropského parlamentu,0.0
2023,07972733,1,Mzdové výdaje,0.0
2023,07972733,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",26212.0
2023,07972733,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2023,07972733,3b,volby do Senátu Parlamentu ČR,0.0
2023,07972733,3c,volba prezidenta republiky,0.0
2023,07972733,3d,volby do zastupitelstev krajů,0.0
2023,07972733,3e,volby do zastupitelstev obcí,0.0
2023,07972733,3f,volby do Evropského parlamentu,0.0
2023,09977023,1,Mzdové výdaje,0.0
2023,09977023,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",0.0
2023,09977023,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2023,09977023,3b,volby do Senátu Parlamentu ČR,0.0
2023,09977023,3c,volba prezidenta republiky,0.0
2023,09977023,3d,volby do zastupitelstev krajů,0.0
2023,09977023,3e,volby do zastupitelstev obcí,0.0
2023,09977023,3f,volby do Evropského parlamentu,0.0
2023,71443142,1,Mzdové výdaje,0.0
2023,71443142,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",12813.0
2023,71443142,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2023,71443142,3b,volby do Senátu Parlamentu ČR,0.0
2023,71443142,3c,volba prezidenta republiky,0.0
2023,71443142,3d,volby do zastupitelstev krajů,0.0
2023,71443142,3e,volby do zastupitelstev obcí,0.0
2023,71443142,3f,volby do Evropského parlamentu,0.0
2023,04997841,1,Mzdové výdaje,0.0
2023,04997841,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",22427.16
2023,04997841,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2023,04997841,3b,volby do Senátu Parlamentu ČR,0.0
2023,04997841,3c,volba prezidenta republiky,0.0
2023,04997841,3d,volby do zastupitelstev krajů,0.0
2023,04997841,3e,volby do zastupitelstev obcí,0.0
2023,04997841,3f,volby do Evropského parlamentu,0.0
2023,10954899,1,Mzdové výdaje,0.0
2023,10954899,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",0.0
2023,10954899,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2023,10954899,3b,volby do Senátu Parlamentu ČR,0.0
2023,10954899,3c,volba prezidenta republiky,0.0
2023,10954899,3d,volby do zastupitelstev krajů,0.0
2023,10954899,3e,volby do zastupitelstev obcí,0.0
2023,10954899,3f,volby do Evropského parlamentu,0.0
2023,03204723,1,Mzdové výdaje,0.0
2023,03204723,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",1024681.0
2023,03204723,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2023,03204723,3b,volby do Senátu Parlamentu ČR,0.0
2023,03204723,3c,volba prezidenta republiky,0.0
2023,03204723,3d,volby do zastupitelstev krajů,0.0
2023,03204723,3e,volby do zastupitelstev obcí,0.0
2023,03204723,3f,volby do Evropského parlamentu,0.0
2023,02674831,1,Mzdové výdaje,0.0
2023,02674831,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",16000.0
2023,02674831,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2023,02674831,3b,volby do Senátu Parlamentu ČR,0.0
2023,02674831,3c,volba prezidenta republiky,0.0
2023,02674831,3d,volby do zastupitelstev krajů,0.0
2023,02674831,3e,volby do zastupitelstev obcí,0.0
2023,02674831,3f,volby do Evropského parlamentu,0.0
2023,17280583,1,Mzdové výdaje,0.0
2023,17280583,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",28780.0
2023,17280583,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2023,17280583,3b,volby do Senátu Parlamentu ČR,0.0
2023,17280583,3c,volba prezidenta republiky,0.0
2023,17280583,3d,volby do zastupitelstev krajů,0.0
2023,17280583,3e,volby do zastupitelstev obcí,0.0
2023,17280583,3f,volby do Evropského parlamentu,0.0
2023,07921331,1,Mzdové výdaje,0.0
2023,07921331,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",163733.08
2023,07921331,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2023,07921331,3b,volby do Senátu Parlamentu ČR,0.0
2023,07921331,3c,volba prezidenta republiky,0.0
2023,07921331,3d,volby do zastupitelstev krajů,0.0
2023,07921331,3e,volby do zastupitelstev obcí,0.0
2023,07921331,3f,volby do Evropského parlamentu,0.0
2023,19946368,1,Mzdové výdaje,0.0
2023,19946368,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",0.0
2023,19946368,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2023,19946368,3b,volby do Senátu Parlamentu ČR,0.0
2023,19946368,3c,volba prezidenta republiky,0.0
2023,19946368,3d,volby do zastupitelstev krajů,0.0
2023,19946368,3e,volby do zastupitelstev obcí,0.0
2023,19946368,3f,volby do Evropského parlamentu,0.0
2023,71443185,1,Mzdové výdaje,0.0
2023,71443185,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",0.0
2023,71443185,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2023,71443185,3b,volby do Senátu Parlamentu ČR,0.0
2023,71443185,3c,volba prezidenta republiky,0.0
2023,71443185,3d,volby do zastupitelstev krajů,0.0
2023,71443185,3e,volby do zastupitelstev obcí,0.0
2023,71443185,3f,volby do Evropského parlamentu,0.0
2023,68321457,1,Mzdové výdaje,0.0
2023,68321457,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",35503.07
2023,68321457,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2023,68321457,3b,volby do Senátu Parlamentu ČR,0.0
2023,68321457,3c,volba prezidenta republiky,0.0
2023,68321457,3d,volby do zastupitelstev krajů,0.0
2023,68321457,3e,volby do zastupitelstev obcí,0.0
2023,68321457,3f,volby do Evropského parlamentu,0.0
2023,03174531,1,Mzdové výdaje,0.0
2023,03174531,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",22436.0
2023,03174531,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2023,03174531,3b,volby do Senátu Parlamentu ČR,0.0
2023,03174531,3c,volba prezidenta republiky,0.0
2023,03174531,3d,volby do zastupitelstev krajů,0.0
2023,03174531,3e,volby do zastupitelstev obcí,0.0
2023,03174531,3f,volby do Evropského parlamentu,0.0
2023,27039145,1,Mzdové výdaje,0.0
2023,27039145,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",0.0
2023,27039145,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2023,27039145,3b,volby do Senátu Parlamentu ČR,0.0
2023,27039145,3c,volba prezidenta republiky,0.0
2023,27039145,3d,volby do zastupitelstev krajů,0.0
2023,27039145,3e,volby do zastupitelstev obcí,0.0
2023,27039145,3f,volby do Evropského parlamentu,0.0
2023,17331722,1,Mzdové výdaje,0.0
2023,17331722,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",37500.0
2023,17331722,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2023,17331722,3b,volby do Senátu Parlamentu ČR,0.0
2023,17331722,3c,volba prezidenta republiky,0.0
2023,17331722,3d,volby do zastupitelstev krajů,0.0
2023,17331722,3e,volby do zastupitelstev obcí,0.0
2023,17331722,3f,volby do Evropského parlamentu,0.0
2023,09233229,1,Mzdové výdaje,0.0
2023,09233229,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",15000.0
2023,09233229,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2023,09233229,3b,volby do Senátu Parlamentu ČR,0.0
2023,09233229,3c,volba prezidenta republiky,0.0
2023,09233229,3d,volby do zastupitelstev krajů,0.0
2023,09233229,3e,volby do zastupitelstev obcí,0.0
2023,09233229,3f,volby do Evropského parlamentu,0.0
2023,14290910,1,Mzdové výdaje,0.0
2023,14290910,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",0.0
2023,14290910,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2023,14290910,3b,volby do Senátu Parlamentu ČR,0.0
2023,14290910,3c,volba prezidenta republiky,0.0
2023,14290910,3d,volby do zastupitelstev krajů,0.0
2023,14290910,3e,volby do zastupitelstev obcí,0.0
2023,14290910,3f,volby do Evropského parlamentu,0.0
2023,21005826,1,Mzdové výdaje,0.0
2023,21005826,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",0.0
2023,21005826,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2023,21005826,3b,volby do Senátu Parlamentu ČR,0.0
2023,21005826,3c,volba prezidenta republiky,0.0
2023,21005826,3d,volby do zastupitelstev krajů,0.0
2023,21005826,3e,volby do zastupitelstev obcí,0.0
2023,21005826,3f,volby do Evropského parlamentu,0.0
2023,71443312,1,Mzdové výdaje,0.0
2023,71443312,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",4446.19
2023,71443312,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2023,71443312,3b,volby do Senátu Parlamentu ČR,0.0
2023,71443312,3c,volba prezidenta republiky,0.0
2023,71443312,3d,volby do zastupitelstev krajů,0.0
2023,71443312,3e,volby do zastupitelstev obcí,0.0
2023,71443312,3f,volby do Evropského parlamentu,0.0
2023,02733552,1,Mzdové výdaje,0.0
2023,02733552,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",19436.0
2023,02733552,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2023,02733552,3b,volby do Senátu Parlamentu ČR,0.0
2023,02733552,3c,volba prezidenta republiky,0.0
2023,02733552,3d,volby do zastupitelstev krajů,0.0
2023,02733552,3e,volby do zastupitelstev obcí,0.0
2023,02733552,3f,volby do Evropského parlamentu,0.0
2023,04889321,1,Mzdové výdaje,0.0
2023,04889321,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",133258.89
2023,04889321,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2023,04889321,3b,volby do Senátu Parlamentu ČR,0.0
2023,04889321,3c,volba prezidenta republiky,0.0
2023,04889321,3d,volby do zastupitelstev krajů,0.0
2023,04889321,3e,volby do zastupitelstev obcí,0.0
2023,04889321,3f,volby do Evropského parlamentu,0.0
2023,71339965,1,Mzdové výdaje,0.0
2023,71339965,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",0.0
2023,71339965,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2023,71339965,3b,volby do Senátu Parlamentu ČR,0.0
2023,71339965,3c,volba prezidenta republiky,0.0
2023,71339965,3d,volby do zastupitelstev krajů,0.0
2023,71339965,3e,volby do zastupitelstev obcí,0.0
2023,71339965,3f,volby do Evropského parlamentu,0.0
2023,00442704,1,Mzdové výdaje,25866860.0
2023,00442704,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",1428145.0
2023,00442704,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2023,00442704,3b,volby do Senátu Parlamentu ČR,0.0
2023,00442704,3c,volba prezidenta republiky,0.0
2023,00442704,3d,volby do zastupitelstev krajů,0.0
2023,00442704,3e,volby do zastupitelstev obcí,0.0
2023,00442704,3f,volby do Evropského parlamentu,0.0
2023,17095107,1,Mzdové výdaje,0.0
2023,17095107,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",7000.0
2023,17095107,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2023,17095107,3b,volby do Senátu Parlamentu ČR,0.0
2023,17095107,3c,volba prezidenta republiky,0.0
2023,17095107,3d,volby do zastupitelstev krajů,0.0
2023,17095107,3e,volby do zastupitelstev obcí,9000.0
2023,17095107,3f,volby do Evropského parlamentu,0.0
2023,07196989,1,Mzdové výdaje,0.0
2023,07196989,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",33733.46
2023,07196989,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2023,07196989,3b,volby do Senátu Parlamentu ČR,0.0
2023,07196989,3c,volba prezidenta republiky,0.0
2023,07196989,3d,volby do zastupitelstev krajů,0.0
2023,07196989,3e,volby do zastupitelstev obcí,0.0
2023,07196989,3f,volby do Evropského parlamentu,0.0
2023,27034321,1,Mzdové výdaje,0.0
2023,27034321,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",20200.0
2023,27034321,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2023,27034321,3b,volby do Senátu Parlamentu ČR,0.0
2023,27034321,3c,volba prezidenta republiky,0.0
2023,27034321,3d,volby do zastupitelstev krajů,0.0
2023,27034321,3e,volby do zastupitelstev obcí,0.0
2023,27034321,3f,volby do Evropského parlamentu,0.0
2023,15271960,1,Mzdové výdaje,0.0
2023,15271960,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",0.0
2023,15271960,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2023,15271960,3b,volby do Senátu Parlamentu ČR,0.0
2023,15271960,3c,volba prezidenta republiky,0.0
2023,15271960,3d,volby do zastupitelstev krajů,0.0
2023,15271960,3e,volby do zastupitelstev obcí,0.0
2023,15271960,3f,volby do Evropského parlamentu,0.0
2023,71339973,1,Mzdové výdaje,0.0
2023,71339973,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",27453.0
2023,71339973,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2023,71339973,3b,volby do Senátu Parlamentu ČR,0.0
2023,71339973,3c,volba prezidenta republiky,0.0
2023,71339973,3d,volby do zastupitelstev krajů,0.0
2023,71339973,3e,volby do zastupitelstev obcí,0.0
2023,71339973,3f,volby do Evropského parlamentu,0.0
2023,00496936,1,Mzdové výdaje,21806723.0
2023,00496936,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",1744415.0
2023,00496936,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2023,00496936,3b,volby do Senátu Parlamentu ČR,0.0
2023,00496936,3c,volba prezidenta republiky,0.0
2023,00496936,3d,volby do zastupitelstev krajů,0.0
2023,00496936,3e,volby do zastupitelstev obcí,0.0
2023,00496936,3f,volby do Evropského parlamentu,0.0
2023,03152952,1,Mzdové výdaje,0.0
2023,03152952,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",0.0
2023,03152952,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2023,03152952,3b,volby do Senátu Parlamentu ČR,0.0
2023,03152952,3c,volba prezidenta republiky,0.0
2023,03152952,3d,volby do zastupitelstev krajů,0.0
2023,03152952,3e,volby do zastupitelstev obcí,0.0
2023,03152952,3f,volby do Evropského parlamentu,0.0
2023,71339582,1,Mzdové výdaje,0.0
2023,71339582,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",5000.0
2023,71339582,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2023,71339582,3b,volby do Senátu Parlamentu ČR,0.0
2023,71339582,3c,volba prezidenta republiky,0.0
2023,71339582,3d,volby do zastupitelstev krajů,0.0
2023,71339582,3e,volby do zastupitelstev obcí,0.0
2023,71339582,3f,volby do Evropského parlamentu,0.0
2023,01963384,1,Mzdové výdaje,0.0
2023,01963384,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",0.0
2023,01963384,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2023,01963384,3b,volby do Senátu Parlamentu ČR,0.0
2023,01963384,3c,volba prezidenta republiky,0.0
2023,01963384,3d,volby do zastupitelstev krajů,0.0
2023,01963384,3e,volby do zastupitelstev obcí,387193.0
2023,01963384,3f,volby do Evropského parlamentu,0.0
2023,71443606,1,Mzdové výdaje,0.0
2023,71443606,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",108000.0
2023,71443606,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2023,71443606,3b,volby do Senátu Parlamentu ČR,0.0
2023,71443606,3c,volba prezidenta republiky,0.0
2023,71443606,3d,volby do zastupitelstev krajů,0.0
2023,71443606,3e,volby do zastupitelstev obcí,0.0
2023,71443606,3f,volby do Evropského parlamentu,0.0
2023,49628089,1,Mzdové výdaje,40000.0
2023,49628089,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",3537.0
2023,49628089,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2023,49628089,3b,volby do Senátu Parlamentu ČR,0.0
2023,49628089,3c,volba prezidenta republiky,0.0
2023,49628089,3d,volby do zastupitelstev krajů,0.0
2023,49628089,3e,volby do zastupitelstev obcí,0.0
2023,49628089,3f,volby do Evropského parlamentu,0.0
2023,07157029,1,Mzdové výdaje,0.0
2023,07157029,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",0.0
2023,07157029,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2023,07157029,3b,volby do Senátu Parlamentu ČR,0.0
2023,07157029,3c,volba prezidenta republiky,450000.0
2023,07157029,3d,volby do zastupitelstev krajů,0.0
2023,07157029,3e,volby do zastupitelstev obcí,0.0
2023,07157029,3f,volby do Evropského parlamentu,0.0
2023,68455941,1,Mzdové výdaje,93500.0
2023,68455941,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",577585.0
2023,68455941,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2023,68455941,3b,volby do Senátu Parlamentu ČR,0.0
2023,68455941,3c,volba prezidenta republiky,0.0
2023,68455941,3d,volby do zastupitelstev krajů,0.0
2023,68455941,3e,volby do zastupitelstev obcí,0.0
2023,68455941,3f,volby do Evropského parlamentu,0.0
2023,03254747,1,Mzdové výdaje,0.0
2023,03254747,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",19000.0
2023,03254747,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2023,03254747,3b,volby do Senátu Parlamentu ČR,0.0
2023,03254747,3c,volba prezidenta republiky,0.0
2023,03254747,3d,volby do zastupitelstev krajů,0.0
2023,03254747,3e,volby do zastupitelstev obcí,0.0
2023,03254747,3f,volby do Evropského parlamentu,0.0
2023,60556625,1,Mzdové výdaje,0.0
2023,60556625,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",0.0
2023,60556625,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2023,60556625,3b,volby do Senátu Parlamentu ČR,0.0
2023,60556625,3c,volba prezidenta republiky,0.0
2023,60556625,3d,volby do zastupitelstev krajů,0.0
2023,60556625,3e,volby do zastupitelstev obcí,0.0
2023,60556625,3f,volby do Evropského parlamentu,0.0
2023,17187087,1,Mzdové výdaje,0.0
2023,17187087,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",21000.0
2023,17187087,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2023,17187087,3b,volby do Senátu Parlamentu ČR,0.0
2023,17187087,3c,volba prezidenta republiky,0.0
2023,17187087,3d,volby do zastupitelstev krajů,0.0
2023,17187087,3e,volby do zastupitelstev obcí,0.0
2023,17187087,3f,volby do Evropského parlamentu,0.0
2023,17334799,1,Mzdové výdaje,0.0
2023,17334799,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",0.0
2023,17334799,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2023,17334799,3b,volby do Senátu Parlamentu ČR,0.0
2023,17334799,3c,volba prezidenta republiky,0.0
2023,17334799,3d,volby do zastupitelstev krajů,0.0
2023,17334799,3e,volby do zastupitelstev obcí,0.0
2023,17334799,3f,volby do Evropského parlamentu,0.0
2023,07027761,1,Mzdové výdaje,0.0
2023,07027761,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",0.0
2023,07027761,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2023,07027761,3b,volby do Senátu Parlamentu ČR,0.0
2023,07027761,3c,volba prezidenta republiky,0.0
2023,07027761,3d,volby do zastupitelstev krajů,0.0
2023,07027761,3e,volby do zastupitelstev obcí,0.0
2023,07027761,3f,volby do Evropského parlamentu,0.0
2023,07286210,1,Mzdové výdaje,0.0
2023,07286210,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",60521.76
2023,07286210,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2023,07286210,3b,volby do Senátu Parlamentu ČR,0.0
2023,07286210,3c,volba prezidenta republiky,0.0
2023,07286210,3d,volby do zastupitelstev krajů,0.0
2023,07286210,3e,volby do zastupitelstev obcí,0.0
2023,07286210,3f,volby do Evropského parlamentu,0.0
2023,07312946,1,Mzdové výdaje,0.0
2023,07312946,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",8230.0
2023,07312946,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2023,07312946,3b,volby do Senátu Parlamentu ČR,0.0
2023,07312946,3c,volba prezidenta republiky,0.0
2023,07312946,3d,volby do zastupitelstev krajů,0.0
2023,07312946,3e,volby do zastupitelstev obcí,0.0
2023,07312946,3f,volby do Evropského parlamentu,0.0
2023,69345473,1,Mzdové výdaje,0.0
2023,69345473,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",0.0
2023,69345473,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2023,69345473,3b,volby do Senátu Parlamentu ČR,0.0
2023,69345473,3c,volba prezidenta republiky,0.0
2023,69345473,3d,volby do zastupitelstev krajů,0.0
2023,69345473,3e,volby do zastupitelstev obcí,0.0
2023,69345473,3f,volby do Evropského parlamentu,0.0
2023,17333709,1,Mzdové výdaje,0.0
2023,17333709,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",38940.0
2023,17333709,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2023,17333709,3b,volby do Senátu Parlamentu ČR,0.0
2023,17333709,3c,volba prezidenta republiky,0.0
2023,17333709,3d,volby do zastupitelstev krajů,0.0
2023,17333709,3e,volby do zastupitelstev obcí,0.0
2023,17333709,3f,volby do Evropského parlamentu,0.0
2023,09340718,1,Mzdové výdaje,0.0
2023,09340718,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",4840.0
2023,09340718,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2023,09340718,3b,volby do Senátu Parlamentu ČR,0.0
2023,09340718,3c,volba prezidenta republiky,0.0
2023,09340718,3d,volby do zastupitelstev krajů,0.0
2023,09340718,3e,volby do zastupitelstev obcí,0.0
2023,09340718,3f,volby do Evropského parlamentu,0.0
2023,11677309,1,Mzdové výdaje,0.0
2023,11677309,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",0.0
2023,11677309,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2023,11677309,3b,volby do Senátu Parlamentu ČR,0.0
2023,11677309,3c,volba prezidenta republiky,0.0
2023,11677309,3d,volby do zastupitelstev krajů,0.0
2023,11677309,3e,volby do zastupitelstev obcí,0.0
2023,11677309,3f,volby do Evropského parlamentu,0.0
2023,60458399,1,Mzdové výdaje,0.0
2023,60458399,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",673708.0
2023,60458399,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2023,60458399,3b,volby do Senátu Parlamentu ČR,0.0
2023,60458399,3c,volba prezidenta republiky,0.0
2023,60458399,3d,volby do zastupitelstev krajů,0.0
2023,60458399,3e,volby do zastupitelstev obcí,0.0
2023,60458399,3f,volby do Evropského parlamentu,0.0
2023,71339779,1,Mzdové výdaje,0.0
2023,71339779,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",31658.0
2023,71339779,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2023,71339779,3b,volby do Senátu Parlamentu ČR,0.0
2023,71339779,3c,volba prezidenta republiky,0.0
2023,71339779,3d,volby do zastupitelstev krajů,0.0
2023,71339779,3e,volby do zastupitelstev obcí,0.0
2023,71339779,3f,volby do Evropského parlamentu,0.0
2023,27034500,1,Mzdové výdaje,0.0
2023,27034500,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",0.0
2023,27034500,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2023,27034500,3b,volby do Senátu Parlamentu ČR,396407.0
2023,27034500,3c,volba prezidenta republiky,0.0
2023,27034500,3d,volby do zastupitelstev krajů,0.0
2023,27034500,3e,volby do zastupitelstev obcí,5520.0
2023,27034500,3f,volby do Evropského parlamentu,0.0
2023,71443649,1,Mzdové výdaje,0.0
2023,71443649,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",160843.0
2023,71443649,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2023,71443649,3b,volby do Senátu Parlamentu ČR,0.0
2023,71443649,3c,volba prezidenta republiky,0.0
2023,71443649,3d,volby do zastupitelstev krajů,0.0
2023,71443649,3e,volby do zastupitelstev obcí,0.0
2023,71443649,3f,volby do Evropského parlamentu,0.0
2023,03219208,1,Mzdové výdaje,0.0
2023,03219208,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",13915.0
2023,03219208,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2023,03219208,3b,volby do Senátu Parlamentu ČR,0.0
2023,03219208,3c,volba prezidenta republiky,0.0
2023,03219208,3d,volby do zastupitelstev krajů,0.0
2023,03219208,3e,volby do zastupitelstev obcí,0.0
2023,03219208,3f,volby do Evropského parlamentu,0.0
2023,71443584,1,Mzdové výdaje,0.0
2023,71443584,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",0.0
2023,71443584,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2023,71443584,3b,volby do Senátu Parlamentu ČR,0.0
2023,71443584,3c,volba prezidenta republiky,0.0
2023,71443584,3d,volby do zastupitelstev krajů,0.0
2023,71443584,3e,volby do zastupitelstev obcí,0.0
2023,71443584,3f,volby do Evropského parlamentu,0.0
2023,03174697,1,Mzdové výdaje,0.0
2023,03174697,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",28605.0
2023,03174697,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2023,03174697,3b,volby do Senátu Parlamentu ČR,0.0
2023,03174697,3c,volba prezidenta republiky,0.0
2023,03174697,3d,volby do zastupitelstev krajů,0.0
2023,03174697,3e,volby do zastupitelstev obcí,0.0
2023,03174697,3f,volby do Evropského parlamentu,0.0
2023,03016242,1,Mzdové výdaje,0.0
2023,03016242,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",11995.0
2023,03016242,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2023,03016242,3b,volby do Senátu Parlamentu ČR,0.0
2023,03016242,3c,volba prezidenta republiky,0.0
2023,03016242,3d,volby do zastupitelstev krajů,0.0
2023,03016242,3e,volby do zastupitelstev obcí,0.0
2023,03016242,3f,volby do Evropského parlamentu,0.0
2023,26668980,1,Mzdové výdaje,0.0
