year,ic,key,description,amount
2022,71339728,7,Úroky z vkladů,2931.66
2022,71339728,8,"Příjmy vznikající z účasti na podnikání jiných právnických osob podle § 17 odst. 3 zák. č. 424/1991 Sb., ve znění pozdějších předpisů",0.0
2022,71339728,9,"Příjmy z pořádání tombol, kulturních, společenských, sportovních, rekreačních, vzdělávacích a politických akcí",18470.0
2022,71339728,10,"Zápůjčky a úvěry poskytnuté bankou, platební institucí nebo institucí elektronických peněz nebo pobočkou zahraniční banky, platební instituce nebo instituce elektronických peněz na území České republiky",0.0
2022,71339728,11,Příspěvek ze státního rozpočtu České republiky na podporu činnosti politického institutu,2778333.34
2022,02749947,1,Příjmy celkem,23000.0
2022,02749947,2,Příspěvek ze státního rozpočtu České republiky na úhradu volebních nákladů,0.0
2022,02749947,3,Příspěvek ze státního rozpočtu České republiky na činnost strany a hnutí (příspěvek na činnost),0.0
2022,02749947,4,Členské příspěvky,23000.0
2022,02749947,5,"Dary, dědictví a bezúplatná plnění",0.0
2022,02749947,6,"Příjmy z nájmu, pachtu a zcizení movitého a nemovitého majetku",0.0
2022,02749947,7,Úroky z vkladů,0.0
2022,02749947,8,"Příjmy vznikající z účasti na podnikání jiných právnických osob podle § 17 odst. 3 zák. č. 424/1991 Sb., ve znění pozdějších předpisů",0.0
2022,02749947,9,"Příjmy z pořádání tombol, kulturních, společenských, sportovních, rekreačních, vzdělávacích a politických akcí",0.0
2022,02749947,10,"Zápůjčky a úvěry poskytnuté bankou, platební institucí nebo institucí elektronických peněz nebo pobočkou zahraniční banky, platební instituce nebo instituce elektronických peněz na území České republiky",0.0
2022,02749947,11,Příspěvek ze státního rozpočtu České republiky na podporu činnosti politického institutu,0.0
2022,08288909,1,Příjmy celkem,6178055.7
2022,08288909,2,Příspěvek ze státního rozpočtu České republiky na úhradu volebních nákladů,0.0
2022,08288909,3,Příspěvek ze státního rozpočtu České republiky na činnost strany a hnutí (příspěvek na činnost),250000.0
2022,08288909,4,Členské příspěvky,558500.0
2022,08288909,5,"Dary, dědictví a bezúplatná plnění",5369555.7
2022,08288909,6,"Příjmy z nájmu, pachtu a zcizení movitého a nemovitého majetku",0.0
2022,08288909,7,Úroky z vkladů,0.0
2022,08288909,8,"Příjmy vznikající z účasti na podnikání jiných právnických osob podle § 17 odst. 3 zák. č. 424/1991 Sb., ve znění pozdějších předpisů",0.0
2022,08288909,9,"Příjmy z pořádání tombol, kulturních, společenských, sportovních, rekreačních, vzdělávacích a politických akcí",0.0
2022,08288909,10,"Zápůjčky a úvěry poskytnuté bankou, platební institucí nebo institucí elektronických peněz nebo pobočkou zahraniční banky, platební instituce nebo instituce elektronických peněz na území České republiky",0.0
2022,08288909,11,Příspěvek ze státního rozpočtu České republiky na podporu činnosti politického institutu,0.0
2022,07986858,1,Příjmy celkem,0.0
2022,07986858,2,Příspěvek ze státního rozpočtu České republiky na úhradu volebních nákladů,0.0
2022,07986858,3,Příspěvek ze státního rozpočtu České republiky na činnost strany a hnutí (příspěvek na činnost),0.0
2022,07986858,4,Členské příspěvky,0.0
2022,07986858,5,"Dary, dědictví a bezúplatná plnění",0.0
2022,07986858,6,"Příjmy z nájmu, pachtu a zcizení movitého a nemovitého majetku",0.0
2022,07986858,7,Úroky z vkladů,0.0
2022,07986858,8,"Příjmy vznikající z účasti na podnikání jiných právnických osob podle § 17 odst. 3 zák. č. 424/1991 Sb., ve znění pozdějších předpisů",0.0
2022,07986858,9,"Příjmy z pořádání tombol, kulturních, společenských, sportovních, rekreačních, vzdělávacích a politických akcí",0.0
2022,07986858,10,"Zápůjčky a úvěry poskytnuté bankou, platební institucí nebo institucí elektronických peněz nebo pobočkou zahraniční banky, platební instituce nebo instituce elektronických peněz na území České republiky",0.0
2022,07986858,11,Příspěvek ze státního rozpočtu České republiky na podporu činnosti politického institutu,0.0
2022,02790840,1,Příjmy celkem,1522350.0
2022,02790840,2,Příspěvek ze státního rozpočtu České republiky na úhradu volebních nákladů,0.0
2022,02790840,3,Příspěvek ze státního rozpočtu České republiky na činnost strany a hnutí (příspěvek na činnost),500000.0
2022,02790840,4,Členské příspěvky,7000.0
2022,02790840,5,"Dary, dědictví a bezúplatná plnění",1007350.0
2022,02790840,6,"Příjmy z nájmu, pachtu a zcizení movitého a nemovitého majetku",0.0
2022,02790840,7,Úroky z vkladů,8000.0
2022,02790840,8,"Příjmy vznikající z účasti na podnikání jiných právnických osob podle § 17 odst. 3 zák. č. 424/1991 Sb., ve znění pozdějších předpisů",0.0
2022,02790840,9,"Příjmy z pořádání tombol, kulturních, společenských, sportovních, rekreačních, vzdělávacích a politických akcí",0.0
2022,02790840,10,"Zápůjčky a úvěry poskytnuté bankou, platební institucí nebo institucí elektronických peněz nebo pobočkou zahraniční banky, platební instituce nebo instituce elektronických peněz na území České republiky",0.0
2022,02790840,11,Příspěvek ze státního rozpočtu České republiky na podporu činnosti politického institutu,0.0
2022,68954263,1,Příjmy celkem,251700.0
2022,68954263,2,Příspěvek ze státního rozpočtu České republiky na úhradu volebních nákladů,0.0
2022,68954263,3,Příspěvek ze státního rozpočtu České republiky na činnost strany a hnutí (příspěvek na činnost),250000.0
2022,68954263,4,Členské příspěvky,1700.0
2022,68954263,5,"Dary, dědictví a bezúplatná plnění",0.0
2022,68954263,6,"Příjmy z nájmu, pachtu a zcizení movitého a nemovitého majetku",0.0
2022,68954263,7,Úroky z vkladů,0.0
2022,68954263,8,"Příjmy vznikající z účasti na podnikání jiných právnických osob podle § 17 odst. 3 zák. č. 424/1991 Sb., ve znění pozdějších předpisů",0.0
2022,68954263,9,"Příjmy z pořádání tombol, kulturních, společenských, sportovních, rekreačních, vzdělávacích a politických akcí",0.0
2022,68954263,10,"Zápůjčky a úvěry poskytnuté bankou, platební institucí nebo institucí elektronických peněz nebo pobočkou zahraniční banky, platební instituce nebo instituce elektronických peněz na území České republiky",0.0
2022,68954263,11,Příspěvek ze státního rozpočtu České republiky na podporu činnosti politického institutu,0.0
2022,07195389,1,Příjmy celkem,0.0
2022,07195389,2,Příspěvek ze státního rozpočtu České republiky na úhradu volebních nákladů,0.0
2022,07195389,3,Příspěvek ze státního rozpočtu České republiky na činnost strany a hnutí (příspěvek na činnost),0.0
2022,07195389,4,Členské příspěvky,0.0
2022,07195389,5,"Dary, dědictví a bezúplatná plnění",0.0
2022,07195389,6,"Příjmy z nájmu, pachtu a zcizení movitého a nemovitého majetku",0.0
2022,07195389,7,Úroky z vkladů,0.0
2022,07195389,8,"Příjmy vznikající z účasti na podnikání jiných právnických osob podle § 17 odst. 3 zák. č. 424/1991 Sb., ve znění pozdějších předpisů",0.0
2022,07195389,9,"Příjmy z pořádání tombol, kulturních, společenských, sportovních, rekreačních, vzdělávacích a politických akcí",0.0
2022,07195389,10,"Zápůjčky a úvěry poskytnuté bankou, platební institucí nebo institucí elektronických peněz nebo pobočkou zahraniční banky, platební instituce nebo instituce elektronických peněz na území České republiky",0.0
2022,07195389,11,Příspěvek ze státního rozpočtu České republiky na podporu činnosti politického institutu,0.0
2022,71443355,1,Příjmy celkem,750000.0
2022,71443355,2,Příspěvek ze státního rozpočtu České republiky na úhradu volebních nákladů,0.0
2022,71443355,3,Příspěvek ze státního rozpočtu České republiky na činnost strany a hnutí (příspěvek na činnost),750000.0
2022,71443355,4,Členské příspěvky,0.0
2022,71443355,5,"Dary, dědictví a bezúplatná plnění",0.0
2022,71443355,6,"Příjmy z nájmu, pachtu a zcizení movitého a nemovitého majetku",0.0
2022,71443355,7,Úroky z vkladů,0.0
2022,71443355,8,"Příjmy vznikající z účasti na podnikání jiných právnických osob podle § 17 odst. 3 zák. č. 424/1991 Sb., ve znění pozdějších předpisů",0.0
2022,71443355,9,"Příjmy z pořádání tombol, kulturních, společenských, sportovních, rekreačních, vzdělávacích a politických akcí",0.0
2022,71443355,10,"Zápůjčky a úvěry poskytnuté bankou, platební institucí nebo institucí elektronických peněz nebo pobočkou zahraniční banky, platební instituce nebo instituce elektronických peněz na území České republiky",0.0
2022,71443355,11,Příspěvek ze státního rozpočtu České republiky na podporu činnosti politického institutu,0.0
2022,71339892,1,Příjmy celkem,28900.0
2022,71339892,2,Příspěvek ze státního rozpočtu České republiky na úhradu volebních nákladů,0.0
2022,71339892,3,Příspěvek ze státního rozpočtu České republiky na činnost strany a hnutí (příspěvek na činnost),0.0
2022,71339892,4,Členské příspěvky,3900.0
2022,71339892,5,"Dary, dědictví a bezúplatná plnění",25000.0
2022,71339892,6,"Příjmy z nájmu, pachtu a zcizení movitého a nemovitého majetku",0.0
2022,71339892,7,Úroky z vkladů,0.0
2022,71339892,8,"Příjmy vznikající z účasti na podnikání jiných právnických osob podle § 17 odst. 3 zák. č. 424/1991 Sb., ve znění pozdějších předpisů",0.0
2022,71339892,9,"Příjmy z pořádání tombol, kulturních, společenských, sportovních, rekreačních, vzdělávacích a politických akcí",0.0
2022,71339892,10,"Zápůjčky a úvěry poskytnuté bankou, platební institucí nebo institucí elektronických peněz nebo pobočkou zahraniční banky, platební instituce nebo instituce elektronických peněz na území České republiky",0.0
2022,71339892,11,Příspěvek ze státního rozpočtu České republiky na podporu činnosti politického institutu,0.0
2022,04616421,1,Příjmy celkem,1817425.0
2022,04616421,2,Příspěvek ze státního rozpočtu České republiky na úhradu volebních nákladů,0.0
2022,04616421,3,Příspěvek ze státního rozpočtu České republiky na činnost strany a hnutí (příspěvek na činnost),525000.0
2022,04616421,4,Členské příspěvky,0.0
2022,04616421,5,"Dary, dědictví a bezúplatná plnění",1292425.0
2022,04616421,6,"Příjmy z nájmu, pachtu a zcizení movitého a nemovitého majetku",0.0
2022,04616421,7,Úroky z vkladů,0.0
2022,04616421,8,"Příjmy vznikající z účasti na podnikání jiných právnických osob podle § 17 odst. 3 zák. č. 424/1991 Sb., ve znění pozdějších předpisů",0.0
2022,04616421,9,"Příjmy z pořádání tombol, kulturních, společenských, sportovních, rekreačních, vzdělávacích a politických akcí",0.0
2022,04616421,10,"Zápůjčky a úvěry poskytnuté bankou, platební institucí nebo institucí elektronických peněz nebo pobočkou zahraniční banky, platební instituce nebo instituce elektronických peněz na území České republiky",0.0
2022,04616421,11,Příspěvek ze státního rozpočtu České republiky na podporu činnosti politického institutu,0.0
2022,71339817,1,Příjmy celkem,900140.43
2022,71339817,2,Příspěvek ze státního rozpočtu České republiky na úhradu volebních nákladů,0.0
2022,71339817,3,Příspěvek ze státního rozpočtu České republiky na činnost strany a hnutí (příspěvek na činnost),0.0
2022,71339817,4,Členské příspěvky,0.0
2022,71339817,5,"Dary, dědictví a bezúplatná plnění",900000.0
2022,71339817,6,"Příjmy z nájmu, pachtu a zcizení movitého a nemovitého majetku",0.0
2022,71339817,7,Úroky z vkladů,140.43
2022,71339817,8,"Příjmy vznikající z účasti na podnikání jiných právnických osob podle § 17 odst. 3 zák. č. 424/1991 Sb., ve znění pozdějších předpisů",0.0
2022,71339817,9,"Příjmy z pořádání tombol, kulturních, společenských, sportovních, rekreačních, vzdělávacích a politických akcí",0.0
2022,71339817,10,"Zápůjčky a úvěry poskytnuté bankou, platební institucí nebo institucí elektronických peněz nebo pobočkou zahraniční banky, platební instituce nebo instituce elektronických peněz na území České republiky",0.0
2022,71339817,11,Příspěvek ze státního rozpočtu České republiky na podporu činnosti politického institutu,0.0
2022,68210396,1,Příjmy celkem,95000.0
2022,68210396,2,Příspěvek ze státního rozpočtu České republiky na úhradu volebních nákladů,0.0
2022,68210396,3,Příspěvek ze státního rozpočtu České republiky na činnost strany a hnutí (příspěvek na činnost),0.0
2022,68210396,4,Členské příspěvky,0.0
2022,68210396,5,"Dary, dědictví a bezúplatná plnění",95000.0
2022,68210396,6,"Příjmy z nájmu, pachtu a zcizení movitého a nemovitého majetku",0.0
2022,68210396,7,Úroky z vkladů,0.0
2022,68210396,8,"Příjmy vznikající z účasti na podnikání jiných právnických osob podle § 17 odst. 3 zák. č. 424/1991 Sb., ve znění pozdějších předpisů",0.0
2022,68210396,9,"Příjmy z pořádání tombol, kulturních, společenských, sportovních, rekreačních, vzdělávacích a politických akcí",0.0
2022,68210396,10,"Zápůjčky a úvěry poskytnuté bankou, platební institucí nebo institucí elektronických peněz nebo pobočkou zahraniční banky, platební instituce nebo instituce elektronických peněz na území České republiky",0.0
2022,68210396,11,Příspěvek ze státního rozpočtu České republiky na podporu činnosti politického institutu,0.0
2022,27040097,1,Příjmy celkem,114000.0
2022,27040097,2,Příspěvek ze státního rozpočtu České republiky na úhradu volebních nákladů,0.0
2022,27040097,3,Příspěvek ze státního rozpočtu České republiky na činnost strany a hnutí (příspěvek na činnost),0.0
2022,27040097,4,Členské příspěvky,0.0
2022,27040097,5,"Dary, dědictví a bezúplatná plnění",114000.0
2022,27040097,6,"Příjmy z nájmu, pachtu a zcizení movitého a nemovitého majetku",0.0
2022,27040097,7,Úroky z vkladů,0.0
2022,27040097,8,"Příjmy vznikající z účasti na podnikání jiných právnických osob podle § 17 odst. 3 zák. č. 424/1991 Sb., ve znění pozdějších předpisů",0.0
2022,27040097,9,"Příjmy z pořádání tombol, kulturních, společenských, sportovních, rekreačních, vzdělávacích a politických akcí",0.0
2022,27040097,10,"Zápůjčky a úvěry poskytnuté bankou, platební institucí nebo institucí elektronických peněz nebo pobočkou zahraniční banky, platební instituce nebo instituce elektronických peněz na území České republiky",0.0
2022,27040097,11,Příspěvek ze státního rozpočtu České republiky na podporu činnosti politického institutu,0.0
2022,07324758,1,Příjmy celkem,24200.0
2022,07324758,2,Příspěvek ze státního rozpočtu České republiky na úhradu volebních nákladů,0.0
2022,07324758,3,Příspěvek ze státního rozpočtu České republiky na činnost strany a hnutí (příspěvek na činnost),0.0
2022,07324758,4,Členské příspěvky,0.0
2022,07324758,5,"Dary, dědictví a bezúplatná plnění",24200.0
2022,07324758,6,"Příjmy z nájmu, pachtu a zcizení movitého a nemovitého majetku",0.0
2022,07324758,7,Úroky z vkladů,0.0
2022,07324758,8,"Příjmy vznikající z účasti na podnikání jiných právnických osob podle § 17 odst. 3 zák. č. 424/1991 Sb., ve znění pozdějších předpisů",0.0
2022,07324758,9,"Příjmy z pořádání tombol, kulturních, společenských, sportovních, rekreačních, vzdělávacích a politických akcí",0.0
2022,07324758,10,"Zápůjčky a úvěry poskytnuté bankou, platební institucí nebo institucí elektronických peněz nebo pobočkou zahraniční banky, platební instituce nebo instituce elektronických peněz na území České republiky",0.0
2022,07324758,11,Příspěvek ze státního rozpočtu České republiky na podporu činnosti politického institutu,0.0
2022,04997808,1,Příjmy celkem,337100.0
2022,04997808,2,Příspěvek ze státního rozpočtu České republiky na úhradu volebních nákladů,0.0
2022,04997808,3,Příspěvek ze státního rozpočtu České republiky na činnost strany a hnutí (příspěvek na činnost),0.0
2022,04997808,4,Členské příspěvky,1000.0
2022,04997808,5,"Dary, dědictví a bezúplatná plnění",336100.0
2022,04997808,6,"Příjmy z nájmu, pachtu a zcizení movitého a nemovitého majetku",0.0
2022,04997808,7,Úroky z vkladů,0.0
2022,04997808,8,"Příjmy vznikající z účasti na podnikání jiných právnických osob podle § 17 odst. 3 zák. č. 424/1991 Sb., ve znění pozdějších předpisů",0.0
2022,04997808,9,"Příjmy z pořádání tombol, kulturních, společenských, sportovních, rekreačních, vzdělávacích a politických akcí",0.0
2022,04997808,10,"Zápůjčky a úvěry poskytnuté bankou, platební institucí nebo institucí elektronických peněz nebo pobočkou zahraniční banky, platební instituce nebo instituce elektronických peněz na území České republiky",0.0
2022,04997808,11,Příspěvek ze státního rozpočtu České republiky na podporu činnosti politického institutu,0.0
2022,03247686,1,Příjmy celkem,7000.0
2022,03247686,2,Příspěvek ze státního rozpočtu České republiky na úhradu volebních nákladů,0.0
2022,03247686,3,Příspěvek ze státního rozpočtu České republiky na činnost strany a hnutí (příspěvek na činnost),0.0
2022,03247686,4,Členské příspěvky,7000.0
2022,03247686,5,"Dary, dědictví a bezúplatná plnění",0.0
2022,03247686,6,"Příjmy z nájmu, pachtu a zcizení movitého a nemovitého majetku",0.0
2022,03247686,7,Úroky z vkladů,0.0
2022,03247686,8,"Příjmy vznikající z účasti na podnikání jiných právnických osob podle § 17 odst. 3 zák. č. 424/1991 Sb., ve znění pozdějších předpisů",0.0
2022,03247686,9,"Příjmy z pořádání tombol, kulturních, společenských, sportovních, rekreačních, vzdělávacích a politických akcí",0.0
2022,03247686,10,"Zápůjčky a úvěry poskytnuté bankou, platební institucí nebo institucí elektronických peněz nebo pobočkou zahraniční banky, platební instituce nebo instituce elektronických peněz na území České republiky",0.0
2022,03247686,11,Příspěvek ze státního rozpočtu České republiky na podporu činnosti politického institutu,0.0
2022,08773297,1,Příjmy celkem,0.0
2022,08773297,2,Příspěvek ze státního rozpočtu České republiky na úhradu volebních nákladů,0.0
2022,08773297,3,Příspěvek ze státního rozpočtu České republiky na činnost strany a hnutí (příspěvek na činnost),0.0
2022,08773297,4,Členské příspěvky,0.0
2022,08773297,5,"Dary, dědictví a bezúplatná plnění",0.0
2022,08773297,6,"Příjmy z nájmu, pachtu a zcizení movitého a nemovitého majetku",0.0
2022,08773297,7,Úroky z vkladů,0.0
2022,08773297,8,"Příjmy vznikající z účasti na podnikání jiných právnických osob podle § 17 odst. 3 zák. č. 424/1991 Sb., ve znění pozdějších předpisů",0.0
2022,08773297,9,"Příjmy z pořádání tombol, kulturních, společenských, sportovních, rekreačních, vzdělávacích a politických akcí",0.0
2022,08773297,10,"Zápůjčky a úvěry poskytnuté bankou, platební institucí nebo institucí elektronických peněz nebo pobočkou zahraniční banky, platební instituce nebo instituce elektronických peněz na území České republiky",0.0
2022,08773297,11,Příspěvek ze státního rozpočtu České republiky na podporu činnosti politického institutu,0.0
2022,00409740,1,Příjmy celkem,10375753.28
2022,00409740,2,Příspěvek ze státního rozpočtu České republiky na úhradu volebních nákladů,0.0
2022,00409740,3,Příspěvek ze státního rozpočtu České republiky na činnost strany a hnutí (příspěvek na činnost),2500000.0
2022,00409740,4,Členské příspěvky,732284.0
2022,00409740,5,"Dary, dědictví a bezúplatná plnění",6950536.0
2022,00409740,6,"Příjmy z nájmu, pachtu a zcizení movitého a nemovitého majetku",0.0
2022,00409740,7,Úroky z vkladů,2380.44
2022,00409740,8,"Příjmy vznikající z účasti na podnikání jiných právnických osob podle § 17 odst. 3 zák. č. 424/1991 Sb., ve znění pozdějších předpisů",0.0
2022,00409740,9,"Příjmy z pořádání tombol, kulturních, společenských, sportovních, rekreačních, vzdělávacích a politických akcí",190552.84
2022,00409740,10,"Zápůjčky a úvěry poskytnuté bankou, platební institucí nebo institucí elektronických peněz nebo pobočkou zahraniční banky, platební instituce nebo instituce elektronických peněz na území České republiky",0.0
2022,00409740,11,Příspěvek ze státního rozpočtu České republiky na podporu činnosti politického institutu,0.0
2022,68684011,1,Příjmy celkem,0.0
2022,68684011,2,Příspěvek ze státního rozpočtu České republiky na úhradu volebních nákladů,0.0
2022,68684011,3,Příspěvek ze státního rozpočtu České republiky na činnost strany a hnutí (příspěvek na činnost),0.0
2022,68684011,4,Členské příspěvky,0.0
2022,68684011,5,"Dary, dědictví a bezúplatná plnění",0.0
2022,68684011,6,"Příjmy z nájmu, pachtu a zcizení movitého a nemovitého majetku",0.0
2022,68684011,7,Úroky z vkladů,0.0
2022,68684011,8,"Příjmy vznikající z účasti na podnikání jiných právnických osob podle § 17 odst. 3 zák. č. 424/1991 Sb., ve znění pozdějších předpisů",0.0
2022,68684011,9,"Příjmy z pořádání tombol, kulturních, společenských, sportovních, rekreačních, vzdělávacích a politických akcí",0.0
2022,68684011,10,"Zápůjčky a úvěry poskytnuté bankou, platební institucí nebo institucí elektronických peněz nebo pobočkou zahraniční banky, platební instituce nebo instituce elektronických peněz na území České republiky",0.0
2022,68684011,11,Příspěvek ze státního rozpočtu České republiky na podporu činnosti politického institutu,0.0
2022,07156871,1,Příjmy celkem,16900.0
2022,07156871,2,Příspěvek ze státního rozpočtu České republiky na úhradu volebních nákladů,0.0
2022,07156871,3,Příspěvek ze státního rozpočtu České republiky na činnost strany a hnutí (příspěvek na činnost),0.0
2022,07156871,4,Členské příspěvky,11400.0
2022,07156871,5,"Dary, dědictví a bezúplatná plnění",5500.0
2022,07156871,6,"Příjmy z nájmu, pachtu a zcizení movitého a nemovitého majetku",0.0
2022,07156871,7,Úroky z vkladů,0.0
2022,07156871,8,"Příjmy vznikající z účasti na podnikání jiných právnických osob podle § 17 odst. 3 zák. č. 424/1991 Sb., ve znění pozdějších předpisů",0.0
2022,07156871,9,"Příjmy z pořádání tombol, kulturních, společenských, sportovních, rekreačních, vzdělávacích a politických akcí",0.0
2022,07156871,10,"Zápůjčky a úvěry poskytnuté bankou, platební institucí nebo institucí elektronických peněz nebo pobočkou zahraniční banky, platební instituce nebo instituce elektronických peněz na území České republiky",0.0
2022,07156871,11,Příspěvek ze státního rozpočtu České republiky na podporu činnosti politického institutu,0.0
2022,71443363,1,Příjmy celkem,34750.0
2022,71443363,2,Příspěvek ze státního rozpočtu České republiky na úhradu volebních nákladů,0.0
2022,71443363,3,Příspěvek ze státního rozpočtu České republiky na činnost strany a hnutí (příspěvek na činnost),0.0
2022,71443363,4,Členské příspěvky,7100.0
2022,71443363,5,"Dary, dědictví a bezúplatná plnění",27650.0
2022,71443363,6,"Příjmy z nájmu, pachtu a zcizení movitého a nemovitého majetku",0.0
2022,71443363,7,Úroky z vkladů,0.0
2022,71443363,8,"Příjmy vznikající z účasti na podnikání jiných právnických osob podle § 17 odst. 3 zák. č. 424/1991 Sb., ve znění pozdějších předpisů",0.0
2022,71443363,9,"Příjmy z pořádání tombol, kulturních, společenských, sportovních, rekreačních, vzdělávacích a politických akcí",0.0
2022,71443363,10,"Zápůjčky a úvěry poskytnuté bankou, platební institucí nebo institucí elektronických peněz nebo pobočkou zahraniční banky, platební instituce nebo instituce elektronických peněz na území České republiky",0.0
2022,71443363,11,Příspěvek ze státního rozpočtu České republiky na podporu činnosti politického institutu,0.0
2022,17263581,1,Příjmy celkem,1800.0
2022,17263581,2,Příspěvek ze státního rozpočtu České republiky na úhradu volebních nákladů,0.0
2022,17263581,3,Příspěvek ze státního rozpočtu České republiky na činnost strany a hnutí (příspěvek na činnost),0.0
2022,17263581,4,Členské příspěvky,1800.0
2022,17263581,5,"Dary, dědictví a bezúplatná plnění",0.0
2022,17263581,6,"Příjmy z nájmu, pachtu a zcizení movitého a nemovitého majetku",0.0
2022,17263581,7,Úroky z vkladů,0.0
2022,17263581,8,"Příjmy vznikající z účasti na podnikání jiných právnických osob podle § 17 odst. 3 zák. č. 424/1991 Sb., ve znění pozdějších předpisů",0.0
2022,17263581,9,"Příjmy z pořádání tombol, kulturních, společenských, sportovních, rekreačních, vzdělávacích a politických akcí",0.0
2022,17263581,10,"Zápůjčky a úvěry poskytnuté bankou, platební institucí nebo institucí elektronických peněz nebo pobočkou zahraniční banky, platební instituce nebo instituce elektronických peněz na území České republiky",0.0
2022,17263581,11,Příspěvek ze státního rozpočtu České republiky na podporu činnosti politického institutu,0.0
2022,17213754,1,Příjmy celkem,31000.0
2022,17213754,2,Příspěvek ze státního rozpočtu České republiky na úhradu volebních nákladů,0.0
2022,17213754,3,Příspěvek ze státního rozpočtu České republiky na činnost strany a hnutí (příspěvek na činnost),0.0
2022,17213754,4,Členské příspěvky,0.0
2022,17213754,5,"Dary, dědictví a bezúplatná plnění",31000.0
2022,17213754,6,"Příjmy z nájmu, pachtu a zcizení movitého a nemovitého majetku",0.0
2022,17213754,7,Úroky z vkladů,0.0
2022,17213754,8,"Příjmy vznikající z účasti na podnikání jiných právnických osob podle § 17 odst. 3 zák. č. 424/1991 Sb., ve znění pozdějších předpisů",0.0
2022,17213754,9,"Příjmy z pořádání tombol, kulturních, společenských, sportovních, rekreačních, vzdělávacích a politických akcí",0.0
2022,17213754,10,"Zápůjčky a úvěry poskytnuté bankou, platební institucí nebo institucí elektronických peněz nebo pobočkou zahraniční banky, platební instituce nebo instituce elektronických peněz na území České republiky",0.0
2022,17213754,11,Příspěvek ze státního rozpočtu České republiky na podporu činnosti politického institutu,0.0
2022,71443401,1,Příjmy celkem,169505.0
2022,71443401,2,Příspěvek ze státního rozpočtu České republiky na úhradu volebních nákladů,0.0
2022,71443401,3,Příspěvek ze státního rozpočtu České republiky na činnost strany a hnutí (příspěvek na činnost),0.0
2022,71443401,4,Členské příspěvky,4505.0
2022,71443401,5,"Dary, dědictví a bezúplatná plnění",165000.0
2022,71443401,6,"Příjmy z nájmu, pachtu a zcizení movitého a nemovitého majetku",0.0
2022,71443401,7,Úroky z vkladů,0.0
2022,71443401,8,"Příjmy vznikající z účasti na podnikání jiných právnických osob podle § 17 odst. 3 zák. č. 424/1991 Sb., ve znění pozdějších předpisů",0.0
2022,71443401,9,"Příjmy z pořádání tombol, kulturních, společenských, sportovních, rekreačních, vzdělávacích a politických akcí",0.0
2022,71443401,10,"Zápůjčky a úvěry poskytnuté bankou, platební institucí nebo institucí elektronických peněz nebo pobočkou zahraniční banky, platební instituce nebo instituce elektronických peněz na území České republiky",0.0
2022,71443401,11,Příspěvek ze státního rozpočtu České republiky na podporu činnosti politického institutu,0.0
2022,71339850,1,Příjmy celkem,500.0
2022,71339850,2,Příspěvek ze státního rozpočtu České republiky na úhradu volebních nákladů,0.0
2022,71339850,3,Příspěvek ze státního rozpočtu České republiky na činnost strany a hnutí (příspěvek na činnost),0.0
2022,71339850,4,Členské příspěvky,0.0
2022,71339850,5,"Dary, dědictví a bezúplatná plnění",500.0
2022,71339850,6,"Příjmy z nájmu, pachtu a zcizení movitého a nemovitého majetku",0.0
2022,71339850,7,Úroky z vkladů,0.0
2022,71339850,8,"Příjmy vznikající z účasti na podnikání jiných právnických osob podle § 17 odst. 3 zák. č. 424/1991 Sb., ve znění pozdějších předpisů",0.0
2022,71339850,9,"Příjmy z pořádání tombol, kulturních, společenských, sportovních, rekreačních, vzdělávacích a politických akcí",0.0
2022,71339850,10,"Zápůjčky a úvěry poskytnuté bankou, platební institucí nebo institucí elektronických peněz nebo pobočkou zahraniční banky, platební instituce nebo instituce elektronických peněz na území České republiky",0.0
2022,71339850,11,Příspěvek ze státního rozpočtu České republiky na podporu činnosti politického institutu,0.0
2022,07202059,1,Příjmy celkem,3533.0
2022,07202059,2,Příspěvek ze státního rozpočtu České republiky na úhradu volebních nákladů,0.0
2022,07202059,3,Příspěvek ze státního rozpočtu České republiky na činnost strany a hnutí (příspěvek na činnost),0.0
2022,07202059,4,Členské příspěvky,0.0
2022,07202059,5,"Dary, dědictví a bezúplatná plnění",3533.0
2022,07202059,6,"Příjmy z nájmu, pachtu a zcizení movitého a nemovitého majetku",0.0
2022,07202059,7,Úroky z vkladů,0.0
2022,07202059,8,"Příjmy vznikající z účasti na podnikání jiných právnických osob podle § 17 odst. 3 zák. č. 424/1991 Sb., ve znění pozdějších předpisů",0.0
2022,07202059,9,"Příjmy z pořádání tombol, kulturních, společenských, sportovních, rekreačních, vzdělávacích a politických akcí",0.0
2022,07202059,10,"Zápůjčky a úvěry poskytnuté bankou, platební institucí nebo institucí elektronických peněz nebo pobočkou zahraniční banky, platební instituce nebo instituce elektronických peněz na území České republiky",0.0
2022,07202059,11,Příspěvek ze státního rozpočtu České republiky na podporu činnosti politického institutu,0.0
2022,03136922,1,Příjmy celkem,100000.0
2022,03136922,2,Příspěvek ze státního rozpočtu České republiky na úhradu volebních nákladů,0.0
2022,03136922,3,Příspěvek ze státního rozpočtu České republiky na činnost strany a hnutí (příspěvek na činnost),0.0
2022,03136922,4,Členské příspěvky,0.0
2022,03136922,5,"Dary, dědictví a bezúplatná plnění",100000.0
2022,03136922,6,"Příjmy z nájmu, pachtu a zcizení movitého a nemovitého majetku",0.0
2022,03136922,7,Úroky z vkladů,0.0
