year,ic,date,money,donor_key
2020,409171,2020-09-10,25000.0,po.4180
2020,409171,2020-05-22,100000.0,po.4181
2020,409171,2020-08-11,350000.0,po.4182
2020,409171,2020-03-26,75000.0,po.4183
2020,409171,2020-05-29,75000.0,po.4184
2020,409171,2020-09-17,30000.0,po.4185
2020,409171,,50000.0,po.732
2020,409171,2020-11-20,20000.0,po.4187
2020,409171,2020-03-24,150000.0,po.4188
2020,409171,2020-03-26,75000.0,po.4189
2020,409171,2020-10-08,50000.0,po.4190
2020,409171,2020-11-10,100000.0,po.4190
2020,409171,2020-06-26,100000.0,po.1466
2020,409171,2020-06-29,140000.0,po.1466
2020,409171,2020-08-03,420000.0,po.1466
2020,409171,2020-09-01,140000.0,po.1466
2020,409171,2020-09-25,20000.0,po.1466
2020,409171,2020-06-03,75000.0,po.4197
2020,409171,2020-10-05,40000.0,po.4198
2020,409171,2020-09-16,300000.0,po.735
2020,409171,2020-10-01,15000.0,po.4200
2020,409171,2020-10-01,15000.0,po.4200
2020,409171,2020-09-22,50000.0,po.4202
2020,3116603,,,po.6
2020,71339655,,12000.0,po.4204
2020,71339655,,5000.0,po.4205
2020,71339655,,4000.0,po.4206
2020,71339655,,30000.0,po.4207
2020,71339655,,6500.0,po.4208
2020,71339655,,25000.0,po.2294
2020,71339655,,10000.0,po.4210
2020,71339655,,10000.0,po.4211
2020,71339655,,50000.0,po.739
2020,71339655,,20000.0,po.3006
2020,71339655,,30000.0,po.3006
2020,71339655,,62500.0,po.171
2020,71339655,,5000.0,po.4216
2020,3217116,,,po.6
2020,7118317,2020-03-19,2000.0,po.2190
2020,7118317,2020-12-15,20000.0,po.2190
2020,7118317,2020-11-12,4000.0,po.4220
2020,3221199,,,po.6
2020,71339752,,10000.0,po.2205
2020,71339922,,,po.6
2020,26673908,2020-10-16,350000.0,po.3015
2020,26673908,2020-09-22,20000.0,po.873
2020,26673908,2020-10-08,40000.0,po.4226
2020,26673908,2020-09-02,0.0,po.4227
2020,26673908,2020-09-15,0.0,po.4228
2020,26673908,,25000.0,po.4228
2020,26673908,2020-09-21,0.0,po.4230
2020,26673908,2020-09-01,0.0,po.4231
2020,26673908,2020-06-29,500000.0,po.880
2020,26673908,2020-09-11,0.0,po.4233
2020,26673908,2020-06-23,20000.0,po.4234
2020,26673908,2020-09-06,0.0,po.4235
2020,26673908,2020-01-27,200000.0,po.3016
2020,26673908,2020-09-17,100000.0,po.4237
2020,26673908,2020-09-16,0.0,po.4238
2020,26673908,2020-12-29,100000.0,po.4239
2020,26673908,2020-12-29,100000.0,po.4239
2020,26673908,2020-09-05,0.0,po.4241
2020,26673908,2020-09-01,0.0,po.268
2020,26673908,2020-09-25,0.0,po.4243
2020,26673908,2020-09-02,0.0,po.4244
2020,26673908,2020-09-01,0.0,po.889
2020,26673908,2020-09-02,0.0,po.889
2020,26673908,2020-08-18,40000.0,po.889
2020,26673908,2020-10-08,350000.0,po.4248
2020,26673908,2020-11-23,300000.0,po.3017
2020,26673908,2020-09-23,0.0,po.4250
2020,26673908,2020-12-09,75000.0,po.4251
2020,26673908,2020-09-17,0.0,po.4252
2020,26673908,2020-10-21,60000.0,po.4253
2020,26673908,2020-08-05,25000.0,po.201
2020,26673908,,25000.0,po.201
2020,26673908,2020-09-05,0.0,po.4256
2020,26673908,2020-10-21,90000.0,po.4257
2020,26673908,,0.0,po.4258
2020,26673908,2020-09-21,250000.0,po.4259
2020,26673908,2020-09-25,250000.0,po.4259
2020,26673908,2020-09-23,0.0,po.4261
2020,26673908,2020-09-07,0.0,po.4262
2020,26673908,2020-09-25,10000.0,po.4262
2020,26673908,2020-06-04,10000.0,po.4262
2020,26673908,2020-09-11,0.0,po.4265
2020,26673908,2020-10-20,40000.0,po.4266
2020,26673908,2020-09-04,0.0,po.4267
2020,26673908,2020-12-30,60000.0,po.4268
2020,26673908,,0.0,po.4269
2020,26673908,2020-09-19,0.0,po.4270
2020,26673908,2020-09-23,0.0,po.4271
2020,26673908,2020-07-14,50000.0,po.4272
2020,26673908,2020-10-01,50000.0,po.4272
2020,26673908,2020-08-17,0.0,po.4274
2020,26673908,,0.0,po.4275
2020,26673908,2020-07-21,500000.0,po.4276
2020,26673908,2020-09-07,0.0,po.3084
2020,26673908,2020-09-01,0.0,po.4278
2020,26673908,2020-09-02,0.0,po.4279
2020,26673908,2020-09-05,0.0,po.4280
2020,26673908,2020-09-11,0.0,po.4281
2020,26673908,2020-09-14,18000.0,po.907
2020,26673908,2020-10-21,50000.0,po.4283
2020,26673908,2020-08-18,200000.0,po.4284
2020,26673908,2020-02-18,200000.0,po.4285
2020,26673908,2020-07-16,20000.0,po.4286
2020,26673908,2020-09-01,0.0,po.4287
2020,26673908,2020-09-02,0.0,po.4288
2020,26673908,2020-09-21,0.0,po.4289
2020,26673908,2020-04-28,25000.0,po.4290
2020,26673908,2020-09-04,0.0,po.3355
2020,26673908,2020-09-08,0.0,po.4292
2020,26673908,2020-10-20,90000.0,po.4293
2020,26673908,2020-10-07,10000.0,po.4294
2020,26673908,2020-09-29,50000.0,po.2892
2020,26673908,2020-09-09,0.0,po.4296
2020,26673908,2020-09-20,0.0,po.4297
2020,26673908,2020-11-30,1000.0,po.4298
2020,26673908,2020-09-19,0.0,po.4299
2020,26673908,2020-08-28,6000.0,po.1508
2020,26673908,2020-09-14,0.0,po.4301
2020,26673908,,0.0,po.4302
2020,26673908,,0.0,po.4302
2020,26673908,,0.0,po.4304
2020,26673908,2020-09-03,0.0,po.4305
2020,26673908,2020-09-14,0.0,po.4306
2020,26673908,2020-09-04,0.0,po.4307
2020,26673908,2020-09-23,30000.0,po.917
2020,26673908,2020-11-24,150000.0,po.3023
2020,26673908,2020-09-07,0.0,po.4310
2020,26673908,2020-06-23,375000.0,po.419
2020,26673908,2020-10-15,8409.5,po.419
2020,26673908,2020-09-02,187500.0,po.419
2020,26673908,2020-10-06,187500.0,po.419
2020,26673908,2020-09-05,0.0,po.4315
2020,26673908,2020-02-21,400000.0,po.4316
2020,26673908,,0.0,po.4317
2020,26673908,2020-09-01,0.0,po.4318
2020,26673908,2020-09-20,0.0,po.4319
2020,26673908,,0.0,po.4320
2020,26673908,2020-09-14,0.0,po.4321
2020,26673908,2020-09-21,0.0,po.4322
2020,26673908,2020-05-11,10000.0,po.4323
2020,26673908,2020-09-01,0.0,po.4324
2020,26673908,2020-09-16,0.0,po.4325
2020,26673908,2020-07-24,1500000.0,po.931
2020,26673908,2020-09-10,0.0,po.4327
2020,26673908,2020-09-15,0.0,po.4328
2020,26673908,2020-09-01,0.0,po.4329
2020,26673908,2020-09-25,0.0,po.4330
2020,26673908,2020-05-11,700000.0,po.4331
2020,26673908,2020-07-14,60000.0,po.4332
2020,26673908,2020-09-21,0.0,po.4333
2020,26673908,2020-09-01,0.0,po.4334
2020,26673908,2020-09-02,0.0,po.4335
2020,26673908,2020-09-01,0.0,po.4336
2020,26673908,2020-09-02,0.0,po.4337
2020,26673908,2020-09-20,0.0,po.4338
2020,26673908,2020-01-27,500000.0,po.2280
2020,26673908,2020-08-03,10000.0,po.2281
2020,26673908,2020-09-02,0.0,po.4341
2020,26673908,2020-09-24,20000.0,po.4342
2020,26673908,2020-09-04,0.0,po.4343
2020,26673908,2020-09-04,0.0,po.4343
2020,26673908,2020-07-30,500000.0,po.939
2020,26673908,2020-09-02,0.0,po.4346
2020,26673908,2020-09-15,0.0,po.940
2020,26673908,2020-09-01,0.0,po.4348
2020,26673908,2020-12-17,33750.0,po.2294
2020,26673908,2020-08-12,0.0,po.4350
2020,26673908,2020-08-19,0.0,po.4350
2020,26673908,2020-09-09,0.0,po.4350
2020,26673908,2020-08-31,0.0,po.4353
2020,26673908,2020-09-12,0.0,po.4354
2020,26673908,2020-09-04,0.0,po.3098
2020,26673908,2020-08-24,0.0,po.4356
2020,26673908,2020-09-14,0.0,po.4357
2020,26673908,2020-09-21,0.0,po.4358
2020,26673908,2020-09-21,0.0,po.4359
2020,26673908,2020-09-09,0.0,po.4360
2020,26673908,,0.0,po.4361
2020,26673908,2020-08-30,0.0,po.4362
2020,26673908,2020-09-23,0.0,po.4363
2020,26673908,2020-09-08,100000.0,po.4364
2020,26673908,2020-09-10,0.0,po.4365
2020,26673908,2020-09-25,0.0,po.4366
2020,26673908,2020-06-25,10000.0,po.4367
2020,26673908,2020-07-30,150000.0,po.949
2020,26673908,,0.0,po.4369
2020,26673908,2020-12-22,50000.0,po.4370
2020,26673908,2020-09-18,0.0,po.4371
2020,26673908,2020-05-12,20000.0,po.4372
2020,26673908,2020-09-02,0.0,po.955
2020,26673908,,0.0,po.3507
2020,26673908,2020-07-15,100000.0,po.957
2020,26673908,2020-09-14,30000.0,po.957
2020,26673908,2020-09-17,0.0,po.959
2020,26673908,2020-09-21,0.0,po.3119
2020,26673908,,0.0,po.961
2020,26673908,,1300000.0,po.4380
2020,26673908,2020-09-25,350000.0,po.4380
2020,26673908,2020-09-08,0.0,po.4382
2020,26673908,2020-12-23,2500000.0,po.3514
2020,26673908,2020-09-21,0.0,po.4384
2020,26673908,2020-09-07,0.0,po.4385
2020,26673908,2020-09-05,0.0,po.4386
2020,26673908,2020-09-04,0.0,po.4387
2020,26673908,2020-10-02,10000.0,po.4388
2020,26673908,2020-09-01,0.0,po.3517
2020,26673908,2020-09-03,0.0,po.4390
2020,26673908,2020-09-29,0.0,po.964
2020,26673908,2020-04-09,5000.0,po.4392
2020,26673908,2020-09-04,0.0,po.4393
2020,26673908,2020-09-18,0.0,po.4394
2020,26673908,2020-09-09,30000.0,po.971
2020,26673908,2020-09-22,250000.0,po.610
2020,26673908,2020-09-01,0.0,po.979
2020,26673908,2020-09-15,0.0,po.4398
2020,26673908,2020-09-02,0.0,po.4399
2020,26673908,2020-06-25,20000.0,po.4400
2020,26673908,2020-09-11,0.0,po.4401
2020,26673908,2020-09-04,0.0,po.4402
2020,26673908,2020-09-02,0.0,po.4403
2020,26673908,2020-09-02,0.0,po.4403
2020,26673908,2020-09-17,0.0,po.4405
2020,26673908,2020-12-28,50000.0,po.4406
2020,26673908,2020-09-01,0.0,po.4407
2020,26673908,2020-09-22,0.0,po.4408
2020,26673908,2020-08-21,0.0,po.4409
2020,26673908,2020-09-22,0.0,po.4410
2020,26673908,2020-09-02,0.0,po.4411
2020,26673908,2020-09-21,0.0,po.4412
2020,26673908,2020-08-24,0.0,po.4413
2020,26673908,2020-09-17,0.0,po.4414
2020,26673908,2020-05-11,56250.0,po.189
2020,26673908,2020-07-13,56250.0,po.189
2020,26673908,2020-10-30,56250.0,po.189
2020,26673908,,0.0,po.189
2020,26673908,2020-06-24,120000.0,po.189
2020,26673908,2020-08-12,180000.0,po.189
2020,26673908,2020-09-01,0.0,po.189
2020,26673908,2020-09-29,0.0,po.189
2020,26673908,2020-09-11,0.0,po.4423
2020,26673908,2020-09-01,0.0,po.4424
2020,26673908,2020-09-16,300000.0,po.3051
2020,26673908,2020-09-25,0.0,po.4426
2020,26673908,,100000.0,po.4427
2020,26673908,2020-09-15,0.0,po.4428
2020,26673908,2020-07-02,20000.0,po.4429
2020,26673908,2020-09-15,0.0,po.4430
2020,26673908,2020-09-21,0.0,po.4431
2020,26673908,2020-08-21,0.0,po.4432
2020,26673908,2020-08-21,0.0,po.4432
2020,26673908,2020-08-19,0.0,po.4434
2020,26673908,2020-09-08,0.0,po.4435
2020,26673908,2020-09-08,0.0,po.4435
2020,26673908,2020-09-17,300000.0,po.3052
2020,26673908,2020-09-12,0.0,po.4438
2020,26673908,2020-09-22,0.0,po.988
2020,26673908,2020-09-02,0.0,po.4440
2020,26673908,2020-08-30,0.0,po.4202
2020,26673908,2020-09-01,0.0,po.4442
2020,26673908,2020-09-18,0.0,po.4443
2020,26673908,2020-09-20,0.0,po.4444
2020,71443444,2020-04-03,25000.0,po.3053
2020,71443444,2020-04-03,25000.0,po.3054
2020,71340009,,,po.6
2020,71339612,,600000.0,po.4448
2020,71339612,2020-08-31,40000.0,po.610
2020,3251501,2020-03-09,3000.0,po.3071
2020,3251501,2020-12-11,3000.0,po.3071
2020,71443177,,,po.6
2020,26582406,,,po.6
2020,3143848,2020-05-04,5000.0,po.1588
2020,71339728,,0.0,po.4455
2020,71339728,,15000.0,po.4456
2020,71339728,,0.0,po.4457
2020,71339728,,20000.0,po.4458
2020,71339728,,25000.0,po.4459
2020,71339728,,-25000.0,po.4459
2020,71339728,,0.0,po.4461
2020,71339728,,5000.0,po.2414
2020,71339728,,0.0,po.4463
2020,71339728,,0.0,po.4464
2020,71339728,,0.0,po.1054
2020,71339728,,0.0,po.2418
2020,71339728,,0.0,po.4467
2020,71339728,,0.0,po.4468
2020,71339728,,3630.0,po.1060
2020,71339728,,50000.0,po.4470
2020,71339728,,15000.0,po.4471
2020,71339728,,0.0,po.4472
2020,71339728,,150000.0,po.1062
2020,71339728,,3000.0,po.4474
2020,71339728,,0.0,po.4475
2020,71339728,,3000.0,po.4476
2020,71339728,,0.0,po.4477
2020,71339728,,20000.0,po.1071
2020,71339728,,0.0,po.2435
2020,71339728,,0.0,po.2435
2020,71339728,,10000.0,po.2436
2020,71339728,,0.0,po.3589
2020,71339728,,169080.57,po.3086
2020,71339728,,80000.0,po.3086
2020,71339728,,10000.0,po.4485
2020,71339728,,0.0,po.1083
2020,71339728,,50000.0,po.3087
2020,71339728,,0.0,po.4488
2020,71339728,,0.0,po.1087
2020,71339728,,20000.0,po.4490
2020,71339728,,10000.0,po.2446
2020,71339728,,0.0,po.4492
2020,71339728,,10000.0,po.4493
2020,71339728,,4736.0,po.419
2020,71339728,,31250.0,po.419
2020,71339728,,0.0,po.419
2020,71339728,,10000.0,po.4497
2020,71339728,,0.0,po.1095
2020,71339728,,17000.0,po.4499
2020,71339728,,0.0,po.4500
2020,71339728,,0.0,po.4501
2020,71339728,,80000.0,po.4502
2020,71339728,,0.0,po.4503
2020,71339728,,0.0,po.1099
2020,71339728,,0.0,po.1099
2020,71339728,,0.0,po.4506
2020,71339728,,5000.0,po.4507
2020,71339728,,0.0,po.4508
2020,71339728,,17500.0,po.4509
2020,71339728,,0.0,po.4510
2020,71339728,,30000.0,po.4511
2020,71339728,,10000.0,po.2463
2020,71339728,,0.0,po.4513
2020,71339728,,3207.0,po.2574
2020,71339728,,0.0,po.4515
2020,71339728,,0.0,po.1112
2020,71339728,,0.0,po.2294
2020,71339728,,0.0,po.2294
2020,71339728,,257292.0,po.2294
2020,71339728,,0.0,po.2294
2020,71339728,,0.0,po.2294
2020,71339728,,0.0,po.2294
2020,71339728,,0.0,po.4523
2020,71339728,,0.0,po.4524
2020,71339728,,0.0,po.1119
2020,71339728,,300000.0,po.92
2020,71339728,,0.0,po.4141
2020,71339728,,0.0,po.1123
2020,71339728,,0.0,po.4529
2020,71339728,,0.0,po.4530
2020,71339728,,110000.0,po.4531
2020,71339728,,0.0,po.2482
2020,71339728,,0.0,po.1127
2020,71339728,,20000.0,po.1127
2020,71339728,,30000.0,po.4535
2020,71339728,,10000.0,po.4536
2020,71339728,,0.0,po.1130
2020,71339728,,0.0,po.4538
2020,71339728,,0.0,po.4539
2020,71339728,,20000.0,po.4540
2020,71339728,,10000.0,po.4540
2020,71339728,,0.0,po.4542
2020,71339728,,0.0,po.4543
2020,71339728,,50000.0,po.2582
2020,71339728,,0.0,po.4545
2020,71339728,,0.0,po.4545
2020,71339728,,10000.0,po.4547
2020,71339728,,75000.0,po.957
2020,71339728,,0.0,po.4549
2020,71339728,,0.0,po.3284
2020,71339728,,2500000.0,po.3514
2020,71339728,,0.0,po.4552
2020,71339728,,0.0,po.4553
2020,71339728,,10000.0,po.4388
2020,71339728,,0.0,po.4555
2020,71339728,,0.0,po.171
2020,71339728,,0.0,po.171
2020,71339728,,112500.0,po.171
2020,71339728,,112500.0,po.171
2020,71339728,,112500.0,po.171
2020,71339728,,133750.0,po.171
2020,71339728,,0.0,po.171
2020,71339728,,0.0,po.1466
2020,71339728,,0.0,po.4564
2020,71339728,,0.0,po.4565
2020,71339728,,0.0,po.2823
2020,71339728,,0.0,po.1136
2020,71339728,,0.0,po.1136
2020,71339728,,0.0,po.1137
2020,71339728,,0.0,po.1137
2020,71339728,,0.0,po.4571
2020,71339728,,0.0,po.121
2020,71339728,,0.0,po.4573
2020,71339728,,45000.0,po.984
2020,71339728,,0.0,po.4575
2020,71339728,,0.0,po.3127
2020,71339728,,0.0,po.4577
2020,71339728,,50000.0,po.2521
2020,71339728,,0.0,po.2521
2020,2749947,,,po.6
2020,8288909,2020-07-20,50000.0,po.4581
2020,8288909,2020-09-01,0.0,po.4582
2020,8288909,2020-09-01,0.0,po.4582
2020,8288909,2020-09-01,0.0,po.4584
2020,8288909,2020-04-16,10000.0,po.4585
2020,8288909,2020-07-29,160000.0,po.4586
2020,8288909,2020-09-30,0.0,po.4587
2020,8288909,2020-06-13,0.0,po.4588
2020,8288909,2020-09-10,0.0,po.411
2020,8288909,2020-02-27,10000.0,po.4590
2020,8288909,2020-05-22,30000.0,po.4591
2020,8288909,2020-08-18,0.0,po.4592
2020,8288909,2020-09-15,0.0,po.4592
2020,8288909,2020-06-19,20000.0,po.4594
2020,8288909,2020-06-23,300000.0,po.4595
2020,8288909,2020-09-01,0.0,po.4596
2020,8288909,2020-09-25,0.0,po.4597
2020,8288909,2020-07-15,0.0,po.4598
2020,8288909,2020-06-30,300000.0,po.4599
2020,8288909,2020-08-10,0.0,po.4599
2020,8288909,2020-08-16,0.0,po.4599
2020,8288909,2020-12-02,50000.0,po.4599
2020,8288909,2020-05-21,50000.0,po.4603
2020,8288909,2020-09-17,0.0,po.4604
2020,8288909,2020-08-07,25000.0,po.201
2020,8288909,2020-10-15,0.0,po.4606
2020,8288909,2020-10-29,0.0,po.3667
2020,8288909,2020-01-27,50000.0,po.4608
2020,8288909,2020-10-29,0.0,po.3668
2020,8288909,2020-09-01,0.0,po.4610
2020,8288909,2020-09-01,0.0,po.4611
2020,8288909,2020-08-24,0.0,po.4612
2020,8288909,2020-08-11,0.0,po.4612
2020,8288909,2020-08-25,0.0,po.4614
2020,8288909,2020-07-01,10000.0,po.4615
2020,8288909,2020-08-17,100000.0,po.4616
2020,8288909,2020-08-10,0.0,po.4617
2020,8288909,2020-08-11,0.0,po.4618
2020,8288909,2020-09-01,0.0,po.4618
2020,8288909,2020-09-21,0.0,po.4620
2020,8288909,2020-08-27,20000.0,po.4621
2020,8288909,2020-06-11,200000.0,po.4622
2020,8288909,2020-08-05,50000.0,po.4623
2020,8288909,2020-06-08,0.0,po.4624
2020,8288909,2020-09-01,50000.0,po.4625
2020,8288909,2020-06-29,50000.0,po.4625
2020,8288909,2020-04-17,100000.0,po.4627
2020,8288909,2020-06-24,20000.0,po.4628
2020,8288909,2020-05-05,30000.0,po.4629
2020,8288909,2020-09-24,10000.0,po.4630
2020,8288909,2020-07-28,0.0,po.2892
2020,8288909,2020-03-03,25000.0,po.3144
2020,8288909,2020-07-16,5000.0,po.4633
2020,8288909,2020-09-01,0.0,po.4634
2020,8288909,2020-09-23,100000.0,po.3743
2020,8288909,2020-09-01,0.0,po.4636
2020,8288909,2020-07-10,50000.0,po.4637
2020,8288909,2020-09-03,0.0,po.4638
2020,8288909,2020-05-22,20000.0,po.4639
2020,8288909,2020-05-12,100000.0,po.4640
2020,8288909,2020-03-06,5000.0,po.3148
2020,8288909,2020-09-01,0.0,po.4642
2020,8288909,2020-09-01,0.0,po.4642
2020,8288909,2020-09-29,100000.0,po.1757
2020,8288909,2020-08-19,100000.0,po.1757
2020,8288909,2020-09-18,0.0,po.4646
2020,8288909,2020-06-22,25000.0,po.4647
2020,8288909,2020-07-15,20000.0,po.1766
2020,8288909,2020-08-14,10000.0,po.4649
2020,8288909,2020-09-01,0.0,po.4650
2020,8288909,2020-09-01,0.0,po.4650
2020,8288909,2020-09-01,0.0,po.4650
2020,8288909,2020-09-01,0.0,po.4650
2020,8288909,2020-07-29,30000.0,po.4654
2020,8288909,2020-05-05,300000.0,po.4655
2020,8288909,2020-06-05,350000.0,po.4655
2020,8288909,2020-09-10,50000.0,po.4208
2020,8288909,2020-09-25,30000.0,po.4208
2020,8288909,2020-07-23,150000.0,po.4208
2020,8288909,2020-01-16,4012.0,po.3058
2020,8288909,2020-09-14,8416.0,po.3058
2020,8288909,2020-06-15,5000.0,po.4662
2020,8288909,2020-05-29,238000.0,po.4663
2020,8288909,2020-06-23,25000.0,po.4664
2020,8288909,2020-07-29,10000.0,po.4665
2020,8288909,2020-08-19,0.0,po.4666
2020,8288909,2020-02-27,10000.0,po.4666
2020,8288909,2020-09-20,0.0,po.4668
2020,8288909,2020-01-02,100000.0,po.4669
2020,8288909,2020-12-30,4000.0,po.4670
2020,8288909,2020-03-11,10000.0,po.4671
2020,8288909,2020-09-22,0.0,po.803
2020,8288909,2020-09-15,2000.0,po.4673
2020,8288909,2020-01-13,25000.0,po.4674
2020,8288909,2020-11-26,120000.0,po.4674
2020,8288909,2020-02-24,50000.0,po.4676
2020,8288909,2020-09-01,0.0,po.4677
2020,8288909,2020-08-28,50000.0,po.4390
2020,8288909,2020-06-25,175000.0,po.610
2020,8288909,2020-12-07,31250.0,po.610
2020,8288909,2020-07-22,200000.0,po.610
2020,8288909,2020-05-12,300000.0,po.610
2020,8288909,2020-05-12,150000.0,po.610
2020,8288909,2020-08-14,50000.0,po.610
2020,8288909,2020-06-09,250000.0,po.610
2020,8288909,2020-08-25,50000.0,po.610
2020,8288909,2020-08-27,175000.0,po.610
2020,8288909,2020-09-01,0.0,po.4688
2020,8288909,2020-09-01,0.0,po.4688
2020,8288909,2020-07-23,140000.0,po.1856
2020,8288909,2020-05-21,20000.0,po.4691
2020,8288909,2020-07-14,30000.0,po.4692
2020,8288909,2020-09-01,0.0,po.4693
2020,8288909,2020-09-01,0.0,po.4693
2020,8288909,2020-09-10,0.0,po.4695
2020,8288909,2020-05-29,5000.0,po.4696
2020,8288909,2020-07-14,30000.0,po.4697
2020,8288909,2020-06-09,15000.0,po.4698
2020,8288909,2020-09-02,100000.0,po.4699
2020,8288909,2020-07-15,0.0,po.4700
2020,8288909,2020-09-01,0.0,po.4701
2020,8288909,2020-09-01,0.0,po.4702
2020,8288909,2020-09-01,0.0,po.2124
2020,8288909,2020-09-23,3000.0,po.4704
2020,8288909,2020-08-29,0.0,po.4705
2020,7986858,,,po.6
2020,2790840,2020-12-31,650000.0,po.4707
2020,2790840,2020-10-31,150000.0,po.4708
2020,2790840,,0.0,po.4709
2020,2790840,2020-09-30,50000.0,po.4710
2020,2790840,2020-09-30,50000.0,po.4711
2020,2790840,2020-10-31,50000.0,po.973
2020,2790840,2020-09-30,300000.0,po.4713
2020,2790840,2020-09-30,300000.0,po.4714
2020,2790840,2020-12-31,0.0,po.4715
2020,68954263,,,po.6
2020,7195389,,,po.6
2020,71443355,,,po.6
2020,7301600,,,po.6
2020,71339892,,,po.6
2020,4616421,2020-03-23,100000.0,po.26
2020,4616421,2020-07-27,100000.0,po.26
2020,4616421,2020-09-25,100000.0,po.26
2020,4616421,2020-09-15,5000.0,po.4724
2020,4616421,,5000.0,po.4725
2020,4616421,2020-09-23,10000.0,po.4726
2020,4616421,2020-08-31,100000.0,po.4727
2020,4616421,2020-07-17,30000.0,po.4728
2020,4616421,2020-03-20,100000.0,po.4729
2020,4616421,2020-09-09,200000.0,po.4729
2020,4616421,2020-09-03,115000.0,po.4731
2020,4616421,,5000.0,po.4732
2020,4616421,2020-03-27,380000.0,po.4733
2020,4616421,2020-09-15,30000.0,po.608
2020,4616421,2020-07-21,50000.0,po.4735
2020,4616421,2020-08-27,10000.0,po.4736
2020,71339817,,,po.6
2020,68210396,,,po.6
2020,27040097,,,po.6
2020,7324758,,,po.6
2020,4997808,,,po.6
2020,3247686,,,po.6
2020,8773297,2020-06-19,50000.0,po.4743
2020,8773297,2020-07-23,50000.0,po.4743
2020,8773297,2020-09-05,60000.0,po.4743
2020,8773297,,30000.0,po.4746
2020,8773297,2020-08-18,30000.0,po.4747
2020,8773297,2020-09-21,0.0,po.4748
2020,8773297,2020-09-21,0.0,po.4748
2020,8773297,2020-09-30,0.0,po.83
2020,8773297,2020-07-28,100000.0,po.4751
2020,71340084,,100000.0,po.4752
2020,409740,2020-07-16,2000.0,po.4753
2020,409740,,0.0,po.4754
2020,409740,2020-06-12,30000.0,po.2555
2020,409740,2020-09-15,30000.0,po.1160
2020,409740,2020-01-06,2500.0,po.4757
2020,409740,,0.0,po.4758
2020,409740,,0.0,po.4759
2020,409740,2020-06-01,10000.0,po.1614
2020,409740,2020-07-14,10000.0,po.4761
2020,409740,2020-10-05,20000.0,po.4762
2020,409740,2020-06-03,10000.0,po.4762
2020,409740,2020-11-30,11000.0,po.3589
2020,409740,2020-10-02,100000.0,po.3589
2020,409740,2020-06-05,56250.0,po.1951
2020,409740,2020-08-11,56250.0,po.1951
2020,409740,2020-11-29,112500.0,po.1951
2020,409740,2020-12-03,500.0,po.4769
2020,409740,2020-12-18,38925.0,po.419
2020,409740,2020-04-20,95416.0,po.419
2020,409740,2020-06-25,95416.0,po.419
2020,409740,2020-07-22,95416.0,po.419
2020,409740,2020-10-08,95416.0,po.419
2020,409740,,0.0,po.4775
2020,409740,,0.0,po.4776
2020,409740,2020-11-04,10000.0,po.4777
2020,409740,2020-02-05,500.0,po.4777
2020,409740,2020-03-05,500.0,po.4777
2020,409740,2020-04-06,500.0,po.4777
2020,409740,2020-05-05,500.0,po.4777
2020,409740,2020-06-05,500.0,po.4777
2020,409740,2020-07-07,500.0,po.4777
2020,409740,2020-08-05,500.0,po.4777
2020,409740,2020-09-07,500.0,po.4777
2020,409740,2020-10-05,500.0,po.4777
2020,409740,2020-11-05,500.0,po.4777
2020,409740,2020-12-07,500.0,po.4777
2020,409740,,0.0,po.4789
2020,409740,,0.0,po.4790
2020,409740,2020-09-07,200000.0,po.2582
2020,409740,2020-09-07,75000.0,po.2582
2020,409740,2020-09-07,30000.0,po.2582
2020,409740,2020-05-11,112500.0,po.171
2020,409740,2020-08-12,112500.0,po.171
2020,409740,2020-10-30,112500.0,po.171
2020,409740,,0.0,po.4797
2020,409740,,0.0,po.4798
2020,409740,2020-12-31,9076.0,po.189
2020,409740,2020-09-07,25000.0,po.189
2020,409740,,0.0,po.1880
2020,409740,,0.0,po.1880
2020,409740,,0.0,po.2521
2020,409740,,0.0,po.2521
2020,409740,,0.0,po.2521
2020,409740,2020-07-23,7000.0,po.4806
2020,68684011,2020-09-21,5000.0,po.4807
2020,7156871,,,po.6
2020,71443363,,,po.6
2020,71443401,,,po.6
2020,71339850,,,po.6
2020,7202059,,,po.6
2020,3136922,,,po.6
2021,5402450,2021-12-27,3000000.0,po.0
2021,5402450,2021-09-07,120000.0,po.2
2021,5402450,2021-08-26,150000.0,po.2
2021,5402450,2021-11-11,150000.0,po.1181
2021,5402450,2021-11-10,250000.0,po.1181
2021,5402450,2021-11-10,250000.0,po.1181
2021,5402450,2021-12-17,750000.0,po.4
2021,5402450,2021-12-21,500000.0,po.2613
2021,5402450,2021-12-21,250000.0,po.2615
2021,5402450,2021-12-22,500000.0,po.4823
2021,5402450,2021-12-21,500000.0,po.2619
2021,4627695,,,po.6
2021,71443274,,0.0,po.4826
2021,71443274,,151000.0,po.4827
2021,7289731,,,po.6
2021,5989175,,,po.6
2021,26587840,,,po.6
2021,7204752,,,po.6
2021,5103487,,,po.6
2021,9182004,,,po.6
2021,3094553,,,po.6
2021,442721,,,po.6
2021,27015904,,,po.6
2021,71443207,,,po.6
2021,71443240,2021-02-14,20000.0,po.4838
2021,71443240,2021-04-08,3333.0,po.4839
2021,71443240,2021-03-18,30000.0,po.4840
2021,71443240,2021-02-14,100000.0,po.4841
2021,71443240,2021-05-03,5000.0,po.4842
