date_year,party_key,bod_key,amount
2020-01-01,9227041,P_6,0.0
2020-01-01,9227041,P_7,0.0
2020-01-01,9227041,P_8,0.0
2020-01-01,9227041,P_9,0.0
2020-01-01,9227041,P_10,0.0
2020-01-01,9227041,P_11,0.0
2020-01-01,71443274,P_1,288106.0
2020-01-01,71443274,P_2,0.0
2020-01-01,71443274,P_3,0.0
2020-01-01,71443274,P_4,16500.0
2020-01-01,71443274,P_5,271606.0
2020-01-01,71443274,P_6,0.0
2020-01-01,71443274,P_7,0.0
2020-01-01,71443274,P_8,0.0
2020-01-01,71443274,P_9,0.0
2020-01-01,71443274,P_10,0.0
2020-01-01,71443274,P_11,0.0
2020-01-01,7289731,P_1,16500.0
2020-01-01,7289731,P_2,0.0
2020-01-01,7289731,P_3,0.0
2020-01-01,7289731,P_4,0.0
2020-01-01,7289731,P_5,16500.0
2020-01-01,7289731,P_6,0.0
2020-01-01,7289731,P_7,0.0
2020-01-01,7289731,P_8,0.0
2020-01-01,7289731,P_9,0.0
2020-01-01,7289731,P_10,0.0
2020-01-01,7289731,P_11,0.0
2020-01-01,5989175,P_1,99700.0
2020-01-01,5989175,P_2,0.0
2020-01-01,5989175,P_3,0.0
2020-01-01,5989175,P_4,0.0
2020-01-01,5989175,P_5,99700.0
2020-01-01,5989175,P_6,0.0
2020-01-01,5989175,P_7,0.0
2020-01-01,5989175,P_8,0.0
2020-01-01,5989175,P_9,0.0
2020-01-01,5989175,P_10,0.0
2020-01-01,5989175,P_11,0.0
2020-01-01,6048099,P_1,108440.0
2020-01-01,6048099,P_2,0.0
2020-01-01,6048099,P_3,0.0
2020-01-01,6048099,P_4,39840.0
2020-01-01,6048099,P_5,68600.0
2020-01-01,6048099,P_6,0.0
2020-01-01,6048099,P_7,0.0
2020-01-01,6048099,P_8,0.0
2020-01-01,6048099,P_9,0.0
2020-01-01,6048099,P_10,0.0
2020-01-01,6048099,P_11,0.0
2020-01-01,26587840,P_1,3435.0
2020-01-01,26587840,P_2,0.0
2020-01-01,26587840,P_3,0.0
2020-01-01,26587840,P_4,0.0
2020-01-01,26587840,P_5,3000.0
2020-01-01,26587840,P_6,0.0
2020-01-01,26587840,P_7,0.0
2020-01-01,26587840,P_8,0.0
2020-01-01,26587840,P_9,435.0
2020-01-01,26587840,P_10,0.0
2020-01-01,26587840,P_11,0.0
2020-01-01,7204752,P_1,7000.0
2020-01-01,7204752,P_2,0.0
2020-01-01,7204752,P_3,0.0
2020-01-01,7204752,P_4,0.0
2020-01-01,7204752,P_5,7000.0
2020-01-01,7204752,P_6,0.0
2020-01-01,7204752,P_7,0.0
2020-01-01,7204752,P_8,0.0
2020-01-01,7204752,P_9,0.0
2020-01-01,7204752,P_10,0.0
2020-01-01,7204752,P_11,0.0
2020-01-01,5103487,P_1,0.0
2020-01-01,5103487,P_2,0.0
2020-01-01,5103487,P_3,0.0
2020-01-01,5103487,P_4,0.0
2020-01-01,5103487,P_5,0.0
2020-01-01,5103487,P_6,0.0
2020-01-01,5103487,P_7,0.0
2020-01-01,5103487,P_8,0.0
2020-01-01,5103487,P_9,0.0
2020-01-01,5103487,P_10,0.0
2020-01-01,5103487,P_11,0.0
2020-01-01,9182004,P_1,326000.0
2020-01-01,9182004,P_2,0.0
2020-01-01,9182004,P_3,0.0
2020-01-01,9182004,P_4,50000.0
2020-01-01,9182004,P_5,276000.0
2020-01-01,9182004,P_6,0.0
2020-01-01,9182004,P_7,0.0
2020-01-01,9182004,P_8,0.0
2020-01-01,9182004,P_9,0.0
2020-01-01,9182004,P_10,0.0
2020-01-01,9182004,P_11,0.0
2020-01-01,5754577,P_1,285377.97
2020-01-01,5754577,P_2,0.0
2020-01-01,5754577,P_3,0.0
2020-01-01,5754577,P_4,76255.0
2020-01-01,5754577,P_5,209122.97
2020-01-01,5754577,P_6,0.0
2020-01-01,5754577,P_7,0.0
2020-01-01,5754577,P_8,0.0
2020-01-01,5754577,P_9,0.0
2020-01-01,5754577,P_10,0.0
2020-01-01,5754577,P_11,0.0
2020-01-01,71443428,P_1,29001.1
2020-01-01,71443428,P_2,0.0
2020-01-01,71443428,P_3,0.0
2020-01-01,71443428,P_4,9000.0
2020-01-01,71443428,P_5,20000.0
2020-01-01,71443428,P_6,0.0
2020-01-01,71443428,P_7,1.1
2020-01-01,71443428,P_8,0.0
2020-01-01,71443428,P_9,0.0
2020-01-01,71443428,P_10,0.0
2020-01-01,71443428,P_11,0.0
2020-01-01,7290853,P_1,24369.0
2020-01-01,7290853,P_2,0.0
2020-01-01,7290853,P_3,0.0
2020-01-01,7290853,P_4,0.0
2020-01-01,7290853,P_5,22761.0
2020-01-01,7290853,P_6,0.0
2020-01-01,7290853,P_7,1608.0
2020-01-01,7290853,P_8,0.0
2020-01-01,7290853,P_9,0.0
2020-01-01,7290853,P_10,0.0
2020-01-01,7290853,P_11,0.0
2020-01-01,3094553,P_1,5000.0
2020-01-01,3094553,P_2,0.0
2020-01-01,3094553,P_3,0.0
2020-01-01,3094553,P_4,5000.0
2020-01-01,3094553,P_5,0.0
2020-01-01,3094553,P_6,0.0
2020-01-01,3094553,P_7,0.0
2020-01-01,3094553,P_8,0.0
2020-01-01,3094553,P_9,0.0
2020-01-01,3094553,P_10,0.0
2020-01-01,3094553,P_11,0.0
2020-01-01,442721,P_1,30919.5
2020-01-01,442721,P_2,0.0
2020-01-01,442721,P_3,0.0
2020-01-01,442721,P_4,8100.0
2020-01-01,442721,P_5,22600.0
2020-01-01,442721,P_6,0.41
2020-01-01,442721,P_7,219.09
2020-01-01,442721,P_8,0.0
2020-01-01,442721,P_9,0.0
2020-01-01,442721,P_10,0.0
2020-01-01,442721,P_11,0.0
2020-01-01,27015904,P_1,800.0
2020-01-01,27015904,P_2,0.0
2020-01-01,27015904,P_3,0.0
2020-01-01,27015904,P_4,800.0
2020-01-01,27015904,P_5,0.0
2020-01-01,27015904,P_6,0.0
2020-01-01,27015904,P_7,0.0
2020-01-01,27015904,P_8,0.0
2020-01-01,27015904,P_9,0.0
2020-01-01,27015904,P_10,0.0
2020-01-01,27015904,P_11,0.0
2020-01-01,71443207,P_1,0.0
2020-01-01,71443207,P_2,0.0
2020-01-01,71443207,P_3,0.0
2020-01-01,71443207,P_4,0.0
2020-01-01,71443207,P_5,0.0
2020-01-01,71443207,P_6,0.0
2020-01-01,71443207,P_7,0.0
2020-01-01,71443207,P_8,0.0
2020-01-01,71443207,P_9,0.0
2020-01-01,71443207,P_10,0.0
2020-01-01,71443207,P_11,0.0
2020-01-01,71443240,P_1,13470.0
2020-01-01,71443240,P_2,0.0
2020-01-01,71443240,P_3,0.0
2020-01-01,71443240,P_4,0.0
2020-01-01,71443240,P_5,13470.0
2020-01-01,71443240,P_6,0.0
2020-01-01,71443240,P_7,0.0
2020-01-01,71443240,P_8,0.0
2020-01-01,71443240,P_9,0.0
2020-01-01,71443240,P_10,0.0
2020-01-01,71443240,P_11,0.0
2020-01-01,7972733,P_1,2000.0
2020-01-01,7972733,P_2,0.0
2020-01-01,7972733,P_3,0.0
2020-01-01,7972733,P_4,0.0
2020-01-01,7972733,P_5,2000.0
2020-01-01,7972733,P_6,0.0
2020-01-01,7972733,P_7,0.0
2020-01-01,7972733,P_8,0.0
2020-01-01,7972733,P_9,0.0
2020-01-01,7972733,P_10,0.0
2020-01-01,7972733,P_11,0.0
2020-01-01,7307977,P_1,0.0
2020-01-01,7307977,P_2,0.0
2020-01-01,7307977,P_3,0.0
2020-01-01,7307977,P_4,0.0
2020-01-01,7307977,P_5,0.0
2020-01-01,7307977,P_6,0.0
2020-01-01,7307977,P_7,0.0
2020-01-01,7307977,P_8,0.0
2020-01-01,7307977,P_9,0.0
2020-01-01,7307977,P_10,0.0
2020-01-01,7307977,P_11,0.0
2020-01-01,4997841,P_1,809800.0
2020-01-01,4997841,P_2,0.0
2020-01-01,4997841,P_3,0.0
2020-01-01,4997841,P_4,4800.0
2020-01-01,4997841,P_5,805000.0
2020-01-01,4997841,P_6,0.0
2020-01-01,4997841,P_7,0.0
2020-01-01,4997841,P_8,0.0
2020-01-01,4997841,P_9,0.0
2020-01-01,4997841,P_10,0.0
2020-01-01,4997841,P_11,0.0
2020-01-01,5391628,P_1,0.0
2020-01-01,5391628,P_2,0.0
2020-01-01,5391628,P_3,0.0
2020-01-01,5391628,P_4,0.0
2020-01-01,5391628,P_5,0.0
2020-01-01,5391628,P_6,0.0
2020-01-01,5391628,P_7,0.0
2020-01-01,5391628,P_8,0.0
2020-01-01,5391628,P_9,0.0
2020-01-01,5391628,P_10,0.0
2020-01-01,5391628,P_11,0.0
2020-01-01,3168786,P_1,6000.0
2020-01-01,3168786,P_2,0.0
2020-01-01,3168786,P_3,0.0
2020-01-01,3168786,P_4,6000.0
2020-01-01,3168786,P_5,0.0
2020-01-01,3168786,P_6,0.0
2020-01-01,3168786,P_7,0.0
2020-01-01,3168786,P_8,0.0
2020-01-01,3168786,P_9,0.0
2020-01-01,3168786,P_10,0.0
2020-01-01,3168786,P_11,0.0
2020-01-01,3204723,P_1,3338021.0
2020-01-01,3204723,P_2,0.0
2020-01-01,3204723,P_3,668181.0
2020-01-01,3204723,P_4,0.0
2020-01-01,3204723,P_5,2669840.0
2020-01-01,3204723,P_6,0.0
2020-01-01,3204723,P_7,0.0
2020-01-01,3204723,P_8,0.0
2020-01-01,3204723,P_9,0.0
2020-01-01,3204723,P_10,0.0
2020-01-01,3204723,P_11,0.0
2020-01-01,2674831,P_1,0.0
2020-01-01,2674831,P_2,0.0
2020-01-01,2674831,P_3,0.0
2020-01-01,2674831,P_4,0.0
2020-01-01,2674831,P_5,0.0
2020-01-01,2674831,P_6,0.0
2020-01-01,2674831,P_7,0.0
2020-01-01,2674831,P_8,0.0
2020-01-01,2674831,P_9,0.0
2020-01-01,2674831,P_10,0.0
2020-01-01,2674831,P_11,0.0
2020-01-01,7921331,P_1,90716.9
2020-01-01,7921331,P_2,0.0
2020-01-01,7921331,P_3,62500.0
2020-01-01,7921331,P_4,16500.0
2020-01-01,7921331,P_5,11650.0
2020-01-01,7921331,P_6,0.0
2020-01-01,7921331,P_7,66.9
2020-01-01,7921331,P_8,0.0
2020-01-01,7921331,P_9,0.0
2020-01-01,7921331,P_10,0.0
2020-01-01,7921331,P_11,0.0
2020-01-01,71443185,P_1,477133.63
2020-01-01,71443185,P_2,0.0
2020-01-01,71443185,P_3,208333.0
2020-01-01,71443185,P_4,14500.0
2020-01-01,71443185,P_5,243835.0
2020-01-01,71443185,P_6,0.0
2020-01-01,71443185,P_7,53.71
2020-01-01,71443185,P_8,10411.92
2020-01-01,71443185,P_9,0.0
2020-01-01,71443185,P_10,0.0
2020-01-01,71443185,P_11,0.0
2020-01-01,68321457,P_1,120000.0
2020-01-01,68321457,P_2,0.0
2020-01-01,68321457,P_3,0.0
2020-01-01,68321457,P_4,0.0
2020-01-01,68321457,P_5,120000.0
2020-01-01,68321457,P_6,0.0
2020-01-01,68321457,P_7,0.0
2020-01-01,68321457,P_8,0.0
2020-01-01,68321457,P_9,0.0
2020-01-01,68321457,P_10,0.0
2020-01-01,68321457,P_11,0.0
2020-01-01,3174531,P_1,12800.0
2020-01-01,3174531,P_2,0.0
2020-01-01,3174531,P_3,0.0
2020-01-01,3174531,P_4,2800.0
2020-01-01,3174531,P_5,10000.0
2020-01-01,3174531,P_6,0.0
2020-01-01,3174531,P_7,0.0
2020-01-01,3174531,P_8,0.0
2020-01-01,3174531,P_9,0.0
2020-01-01,3174531,P_10,0.0
2020-01-01,3174531,P_11,0.0
2020-01-01,27039145,P_1,931000.0
2020-01-01,27039145,P_2,0.0
2020-01-01,27039145,P_3,900000.0
2020-01-01,27039145,P_4,0.0
2020-01-01,27039145,P_5,31000.0
2020-01-01,27039145,P_6,0.0
2020-01-01,27039145,P_7,0.0
2020-01-01,27039145,P_8,0.0
2020-01-01,27039145,P_9,0.0
2020-01-01,27039145,P_10,0.0
2020-01-01,27039145,P_11,0.0
2020-01-01,9233229,P_1,662000.0
2020-01-01,9233229,P_2,0.0
2020-01-01,9233229,P_3,0.0
2020-01-01,9233229,P_4,216000.0
2020-01-01,9233229,P_5,446000.0
2020-01-01,9233229,P_6,0.0
2020-01-01,9233229,P_7,0.0
2020-01-01,9233229,P_8,0.0
2020-01-01,9233229,P_9,0.0
2020-01-01,9233229,P_10,0.0
2020-01-01,9233229,P_11,0.0
2020-01-01,26600218,P_1,9070.0
2020-01-01,26600218,P_2,0.0
2020-01-01,26600218,P_3,0.0
2020-01-01,26600218,P_4,4000.0
2020-01-01,26600218,P_5,5000.0
2020-01-01,26600218,P_6,0.0
2020-01-01,26600218,P_7,70.0
2020-01-01,26600218,P_8,0.0
2020-01-01,26600218,P_9,0.0
2020-01-01,26600218,P_10,0.0
2020-01-01,26600218,P_11,0.0
2020-01-01,71443312,P_1,1588321.33
2020-01-01,71443312,P_2,0.0
2020-01-01,71443312,P_3,1000000.0
2020-01-01,71443312,P_4,4500.0
2020-01-01,71443312,P_5,583500.0
2020-01-01,71443312,P_6,0.0
2020-01-01,71443312,P_7,321.33
2020-01-01,71443312,P_8,0.0
2020-01-01,71443312,P_9,0.0
2020-01-01,71443312,P_10,0.0
2020-01-01,71443312,P_11,0.0
2020-01-01,2733552,P_1,33000.0
2020-01-01,2733552,P_2,0.0
2020-01-01,2733552,P_3,0.0
2020-01-01,2733552,P_4,0.0
2020-01-01,2733552,P_5,33000.0
2020-01-01,2733552,P_6,0.0
2020-01-01,2733552,P_7,0.0
2020-01-01,2733552,P_8,0.0
2020-01-01,2733552,P_9,0.0
2020-01-01,2733552,P_10,0.0
2020-01-01,2733552,P_11,0.0
2020-01-01,4889321,P_1,1790229.82
2020-01-01,4889321,P_2,0.0
2020-01-01,4889321,P_3,62500.0
2020-01-01,4889321,P_4,0.0
2020-01-01,4889321,P_5,468290.64
2020-01-01,4889321,P_6,0.0
2020-01-01,4889321,P_7,0.0
2020-01-01,4889321,P_8,0.0
2020-01-01,4889321,P_9,1259439.18
2020-01-01,4889321,P_10,0.0
2020-01-01,4889321,P_11,0.0
2020-01-01,71339965,P_1,6050.0
2020-01-01,71339965,P_2,0.0
2020-01-01,71339965,P_3,0.0
2020-01-01,71339965,P_4,0.0
2020-01-01,71339965,P_5,6050.0
2020-01-01,71339965,P_6,0.0
2020-01-01,71339965,P_7,0.0
2020-01-01,71339965,P_8,0.0
2020-01-01,71339965,P_9,0.0
2020-01-01,71339965,P_10,0.0
2020-01-01,71339965,P_11,0.0
2020-01-01,442704,P_1,101415281.0
2020-01-01,442704,P_2,0.0
2020-01-01,442704,P_3,47169242.0
2020-01-01,442704,P_4,3758117.0
2020-01-01,442704,P_5,26702086.0
2020-01-01,442704,P_6,18975838.0
2020-01-01,442704,P_7,9331.0
2020-01-01,442704,P_8,0.0
2020-01-01,442704,P_9,269000.0
2020-01-01,442704,P_10,0.0
2020-01-01,442704,P_11,4531667.0
2020-01-01,7196989,P_1,74700.0
2020-01-01,7196989,P_2,0.0
2020-01-01,7196989,P_3,0.0
2020-01-01,7196989,P_4,0.0
2020-01-01,7196989,P_5,74700.0
2020-01-01,7196989,P_6,0.0
2020-01-01,7196989,P_7,0.0
2020-01-01,7196989,P_8,0.0
2020-01-01,7196989,P_9,0.0
2020-01-01,7196989,P_10,0.0
2020-01-01,7196989,P_11,0.0
2020-01-01,27034321,P_1,476667.0
2020-01-01,27034321,P_2,0.0
2020-01-01,27034321,P_3,416667.0
2020-01-01,27034321,P_4,48000.0
2020-01-01,27034321,P_5,12000.0
2020-01-01,27034321,P_6,0.0
2020-01-01,27034321,P_7,0.0
2020-01-01,27034321,P_8,0.0
2020-01-01,27034321,P_9,0.0
2020-01-01,27034321,P_10,0.0
2020-01-01,27034321,P_11,0.0
2020-01-01,15271960,P_1,15600.0
2020-01-01,15271960,P_2,0.0
2020-01-01,15271960,P_3,0.0
2020-01-01,15271960,P_4,15600.0
2020-01-01,15271960,P_5,0.0
2020-01-01,15271960,P_6,0.0
2020-01-01,15271960,P_7,0.0
2020-01-01,15271960,P_8,0.0
2020-01-01,15271960,P_9,0.0
2020-01-01,15271960,P_10,0.0
2020-01-01,15271960,P_11,0.0
2020-01-01,71339973,P_1,13500.0
2020-01-01,71339973,P_2,0.0
2020-01-01,71339973,P_3,0.0
2020-01-01,71339973,P_4,11000.0
2020-01-01,71339973,P_5,2500.0
2020-01-01,71339973,P_6,0.0
2020-01-01,71339973,P_7,0.0
2020-01-01,71339973,P_8,0.0
2020-01-01,71339973,P_9,0.0
2020-01-01,71339973,P_10,0.0
2020-01-01,71339973,P_11,0.0
2020-01-01,496936,P_1,88090202.0
2020-01-01,496936,P_2,0.0
2020-01-01,496936,P_3,41958334.0
2020-01-01,496936,P_4,12093853.0
2020-01-01,496936,P_5,8235925.0
2020-01-01,496936,P_6,21205379.0
2020-01-01,496936,P_7,160491.0
2020-01-01,496936,P_8,0.0
2020-01-01,496936,P_9,96160.0
2020-01-01,496936,P_10,144227.0
2020-01-01,496936,P_11,4195833.0
2020-01-01,3152952,P_1,429501.02
2020-01-01,3152952,P_2,0.0
2020-01-01,3152952,P_3,187500.0
2020-01-01,3152952,P_4,22000.0
2020-01-01,3152952,P_5,220000.0
2020-01-01,3152952,P_6,0.0
2020-01-01,3152952,P_7,1.02
2020-01-01,3152952,P_8,0.0
2020-01-01,3152952,P_9,0.0
2020-01-01,3152952,P_10,0.0
2020-01-01,3152952,P_11,0.0
2020-01-01,71339582,P_1,0.0
2020-01-01,71339582,P_2,0.0
2020-01-01,71339582,P_3,0.0
2020-01-01,71339582,P_4,0.0
2020-01-01,71339582,P_5,0.0
2020-01-01,71339582,P_6,0.0
2020-01-01,71339582,P_7,0.0
2020-01-01,71339582,P_8,0.0
2020-01-01,71339582,P_9,0.0
2020-01-01,71339582,P_10,0.0
2020-01-01,71339582,P_11,0.0
2020-01-01,71443606,P_1,614534.0
2020-01-01,71443606,P_2,0.0
2020-01-01,71443606,P_3,0.0
2020-01-01,71443606,P_4,4950.0
2020-01-01,71443606,P_5,609584.0
2020-01-01,71443606,P_6,0.0
2020-01-01,71443606,P_7,0.0
2020-01-01,71443606,P_8,0.0
2020-01-01,71443606,P_9,0.0
2020-01-01,71443606,P_10,0.0
2020-01-01,71443606,P_11,0.0
2020-01-01,49628089,P_1,223536.12
2020-01-01,49628089,P_2,0.0
2020-01-01,49628089,P_3,0.0
2020-01-01,49628089,P_4,86256.0
2020-01-01,49628089,P_5,137280.0
2020-01-01,49628089,P_6,0.0
2020-01-01,49628089,P_7,0.12
2020-01-01,49628089,P_8,0.0
2020-01-01,49628089,P_9,0.0
2020-01-01,49628089,P_10,0.0
2020-01-01,49628089,P_11,0.0
2020-01-01,60456400,P_1,0.0
2020-01-01,60456400,P_2,0.0
2020-01-01,60456400,P_3,0.0
2020-01-01,60456400,P_4,0.0
2020-01-01,60456400,P_5,0.0
2020-01-01,60456400,P_6,0.0
2020-01-01,60456400,P_7,0.0
2020-01-01,60456400,P_8,0.0
2020-01-01,60456400,P_9,0.0
2020-01-01,60456400,P_10,0.0
2020-01-01,60456400,P_11,0.0
2020-01-01,7157029,P_1,934521.0
2020-01-01,7157029,P_2,0.0
2020-01-01,7157029,P_3,900000.0
2020-01-01,7157029,P_4,0.0
2020-01-01,7157029,P_5,34521.0
2020-01-01,7157029,P_6,0.0
2020-01-01,7157029,P_7,0.0
2020-01-01,7157029,P_8,0.0
2020-01-01,7157029,P_9,0.0
2020-01-01,7157029,P_10,0.0
2020-01-01,7157029,P_11,0.0
2020-01-01,68455941,P_1,821902.0
2020-01-01,68455941,P_2,0.0
2020-01-01,68455941,P_3,812500.0
2020-01-01,68455941,P_4,2600.0
2020-01-01,68455941,P_5,1000.0
2020-01-01,68455941,P_6,0.0
2020-01-01,68455941,P_7,810.0
2020-01-01,68455941,P_8,0.0
2020-01-01,68455941,P_9,0.0
2020-01-01,68455941,P_10,4992.0
2020-01-01,68455941,P_11,0.0
2020-01-01,26598647,P_1,3900.0
2020-01-01,26598647,P_2,0.0
2020-01-01,26598647,P_3,0.0
2020-01-01,26598647,P_4,3900.0
2020-01-01,26598647,P_5,0.0
2020-01-01,26598647,P_6,0.0
2020-01-01,26598647,P_7,0.0
2020-01-01,26598647,P_8,0.0
2020-01-01,26598647,P_9,0.0
2020-01-01,26598647,P_10,0.0
2020-01-01,26598647,P_11,0.0
2020-01-01,3254747,P_1,6000.0
2020-01-01,3254747,P_2,0.0
2020-01-01,3254747,P_3,0.0
2020-01-01,3254747,P_4,6000.0
2020-01-01,3254747,P_5,0.0
2020-01-01,3254747,P_6,0.0
2020-01-01,3254747,P_7,0.0
2020-01-01,3254747,P_8,0.0
2020-01-01,3254747,P_9,0.0
2020-01-01,3254747,P_10,0.0
2020-01-01,3254747,P_11,0.0
2020-01-01,44266740,P_1,341711.01
2020-01-01,44266740,P_2,0.0
2020-01-01,44266740,P_3,0.0
2020-01-01,44266740,P_4,105725.0
2020-01-01,44266740,P_5,232400.0
2020-01-01,44266740,P_6,0.0
2020-01-01,44266740,P_7,871.01
2020-01-01,44266740,P_8,0.0
2020-01-01,44266740,P_9,2715.0
2020-01-01,44266740,P_10,0.0
2020-01-01,44266740,P_11,0.0
2020-01-01,60556625,P_1,52564.0
2020-01-01,60556625,P_2,0.0
2020-01-01,60556625,P_3,0.0
2020-01-01,60556625,P_4,40400.0
2020-01-01,60556625,P_5,12164.0
2020-01-01,60556625,P_6,0.0
2020-01-01,60556625,P_7,0.0
2020-01-01,60556625,P_8,0.0
2020-01-01,60556625,P_9,0.0
2020-01-01,60556625,P_10,0.0
2020-01-01,60556625,P_11,0.0
2020-01-01,9301020,P_1,32400.0
2020-01-01,9301020,P_2,0.0
2020-01-01,9301020,P_3,0.0
2020-01-01,9301020,P_4,8400.0
2020-01-01,9301020,P_5,24000.0
2020-01-01,9301020,P_6,0.0
2020-01-01,9301020,P_7,0.0
2020-01-01,9301020,P_8,0.0
2020-01-01,9301020,P_9,0.0
2020-01-01,9301020,P_10,0.0
2020-01-01,9301020,P_11,0.0
2020-01-01,7027761,P_1,1274735.0
2020-01-01,7027761,P_2,0.0
2020-01-01,7027761,P_3,0.0
2020-01-01,7027761,P_4,15000.0
2020-01-01,7027761,P_5,1259735.0
2020-01-01,7027761,P_6,0.0
2020-01-01,7027761,P_7,0.0
2020-01-01,7027761,P_8,0.0
2020-01-01,7027761,P_9,0.0
2020-01-01,7027761,P_10,0.0
2020-01-01,7027761,P_11,0.0
2020-01-01,7286210,P_1,4500.0
2020-01-01,7286210,P_2,0.0
2020-01-01,7286210,P_3,0.0
2020-01-01,7286210,P_4,4500.0
2020-01-01,7286210,P_5,0.0
2020-01-01,7286210,P_6,0.0
2020-01-01,7286210,P_7,0.0
2020-01-01,7286210,P_8,0.0
2020-01-01,7286210,P_9,0.0
2020-01-01,7286210,P_10,0.0
2020-01-01,7286210,P_11,0.0
2020-01-01,7312946,P_1,110309.0
2020-01-01,7312946,P_2,0.0
2020-01-01,7312946,P_3,0.0
2020-01-01,7312946,P_4,102809.0
2020-01-01,7312946,P_5,7500.0
2020-01-01,7312946,P_6,0.0
2020-01-01,7312946,P_7,0.0
2020-01-01,7312946,P_8,0.0
2020-01-01,7312946,P_9,0.0
2020-01-01,7312946,P_10,0.0
2020-01-01,7312946,P_11,0.0
2020-01-01,71443452,P_1,8000.0
2020-01-01,71443452,P_2,0.0
2020-01-01,71443452,P_3,0.0
2020-01-01,71443452,P_4,3000.0
2020-01-01,71443452,P_5,5000.0
2020-01-01,71443452,P_6,0.0
2020-01-01,71443452,P_7,0.0
2020-01-01,71443452,P_8,0.0
2020-01-01,71443452,P_9,0.0
2020-01-01,71443452,P_10,0.0
2020-01-01,71443452,P_11,0.0
2020-01-01,9340718,P_1,780706.75
2020-01-01,9340718,P_2,0.0
2020-01-01,9340718,P_3,0.0
2020-01-01,9340718,P_4,0.0
2020-01-01,9340718,P_5,780706.75
2020-01-01,9340718,P_6,0.0
2020-01-01,9340718,P_7,0.0
2020-01-01,9340718,P_8,0.0
2020-01-01,9340718,P_9,0.0
2020-01-01,9340718,P_10,0.0
2020-01-01,9340718,P_11,0.0
2020-01-01,60458399,P_1,3080165.58
2020-01-01,60458399,P_2,0.0
2020-01-01,60458399,P_3,0.0
2020-01-01,60458399,P_4,25700.0
2020-01-01,60458399,P_5,3054465.58
2020-01-01,60458399,P_6,0.0
2020-01-01,60458399,P_7,0.0
2020-01-01,60458399,P_8,0.0
2020-01-01,60458399,P_9,0.0
2020-01-01,60458399,P_10,0.0
2020-01-01,60458399,P_11,0.0
2020-01-01,71339779,P_1,0.0
2020-01-01,71339779,P_2,0.0
2020-01-01,71339779,P_3,0.0
2020-01-01,71339779,P_4,0.0
2020-01-01,71339779,P_5,0.0
2020-01-01,71339779,P_6,0.0
2020-01-01,71339779,P_7,0.0
2020-01-01,71339779,P_8,0.0
2020-01-01,71339779,P_9,0.0
2020-01-01,71339779,P_10,0.0
2020-01-01,71339779,P_11,0.0
2020-01-01,27034500,P_1,1210750.0
2020-01-01,27034500,P_2,0.0
2020-01-01,27034500,P_3,1150000.0
2020-01-01,27034500,P_4,4500.0
2020-01-01,27034500,P_5,56250.0
2020-01-01,27034500,P_6,0.0
2020-01-01,27034500,P_7,0.0
2020-01-01,27034500,P_8,0.0
2020-01-01,27034500,P_9,0.0
2020-01-01,27034500,P_10,0.0
2020-01-01,27034500,P_11,0.0
2020-01-01,71443649,P_1,433476.0
2020-01-01,71443649,P_2,0.0
2020-01-01,71443649,P_3,0.0
2020-01-01,71443649,P_4,27600.0
2020-01-01,71443649,P_5,405868.0
2020-01-01,71443649,P_6,0.0
2020-01-01,71443649,P_7,8.0
2020-01-01,71443649,P_8,0.0
2020-01-01,71443649,P_9,0.0
2020-01-01,71443649,P_10,0.0
2020-01-01,71443649,P_11,0.0
2020-01-01,27053024,P_1,0.0
2020-01-01,27053024,P_2,0.0
2020-01-01,27053024,P_3,0.0
2020-01-01,27053024,P_4,0.0
2020-01-01,27053024,P_5,0.0
2020-01-01,27053024,P_6,0.0
2020-01-01,27053024,P_7,0.0
2020-01-01,27053024,P_8,0.0
2020-01-01,27053024,P_9,0.0
2020-01-01,27053024,P_10,0.0
2020-01-01,27053024,P_11,0.0
2020-01-01,71443584,P_1,25500.38
2020-01-01,71443584,P_2,0.0
2020-01-01,71443584,P_3,0.0
2020-01-01,71443584,P_4,500.0
2020-01-01,71443584,P_5,25000.0
2020-01-01,71443584,P_6,0.0
2020-01-01,71443584,P_7,0.38
2020-01-01,71443584,P_8,0.0
2020-01-01,71443584,P_9,0.0
2020-01-01,71443584,P_10,0.0
2020-01-01,71443584,P_11,0.0
2020-01-01,3174697,P_1,2.58
2020-01-01,3174697,P_2,0.0
2020-01-01,3174697,P_3,0.0
2020-01-01,3174697,P_4,0.0
2020-01-01,3174697,P_5,0.0
2020-01-01,3174697,P_6,0.0
2020-01-01,3174697,P_7,2.58
2020-01-01,3174697,P_8,0.0
2020-01-01,3174697,P_9,0.0
2020-01-01,3174697,P_10,0.0
2020-01-01,3174697,P_11,0.0
2020-01-01,3016242,P_1,136327.0
2020-01-01,3016242,P_2,0.0
2020-01-01,3016242,P_3,0.0
2020-01-01,3016242,P_4,136312.0
2020-01-01,3016242,P_5,0.0
2020-01-01,3016242,P_6,0.0
2020-01-01,3016242,P_7,15.0
2020-01-01,3016242,P_8,0.0
2020-01-01,3016242,P_9,0.0
2020-01-01,3016242,P_10,0.0
2020-01-01,3016242,P_11,0.0
2020-01-01,26668980,P_1,800.0
2020-01-01,26668980,P_2,0.0
2020-01-01,26668980,P_3,0.0
2020-01-01,26668980,P_4,800.0
2020-01-01,26668980,P_5,0.0
2020-01-01,26668980,P_6,0.0
