year,key,ic,subject,url,json_response
2017,vfz2017,03204723,cvydaje,https://zpravy.udhpsh.cz/export/vfz2017-hdk-cvydaje.json,"[{'key': 1, 'description': 'Mzdové výdaje', 'amount': 0}, {'key': 2, 'description': 'Výdaje na daně, poplatky a jiná obdobná peněžitá plnění', 'amount': 0}, {'key': '3a', 'description': 'volby do Poslanecké sněmovny Parlamentu ČR', 'amount': 0}, {'key': '3b', 'description': 'volby do Senátu Parlamentu ČR', 'amount': 0}, {'key': '3c', 'description': 'volba prezidenta republiky', 'amount': 0}, {'key': '3d', 'description': 'volby do zastupitelstev krajů', 'amount': 0}, {'key': '3e', 'description': 'volby do zastupitelstev obcí', 'amount': 0}, {'key': '3f', 'description': 'volby do Evropského parlamentu', 'amount': 0}]"
2017,vfz2017,71443479,cvydaje,https://zpravy.udhpsh.cz/export/vfz2017-fairplay-cvydaje.json,"[{'key': 1, 'description': 'Mzdové výdaje', 'amount': 0}, {'key': 2, 'description': 'Výdaje na daně, poplatky a jiná obdobná peněžitá plnění', 'amount': 1210}, {'key': '3a', 'description': 'volby do Poslanecké sněmovny Parlamentu ČR', 'amount': 0}, {'key': '3b', 'description': 'volby do Senátu Parlamentu ČR', 'amount': 0}, {'key': '3c', 'description': 'volba prezidenta republiky', 'amount': 0}, {'key': '3d', 'description': 'volby do zastupitelstev krajů', 'amount': 0}, {'key': '3e', 'description': 'volby do zastupitelstev obcí', 'amount': 0}, {'key': '3f', 'description': 'volby do Evropského parlamentu', 'amount': 0}]"
2017,vfz2017,71443185,cvydaje,https://zpravy.udhpsh.cz/export/vfz2017-hopb-cvydaje.json,"[{'key': 1, 'description': 'Mzdové výdaje', 'amount': 23760}, {'key': 2, 'description': 'Výdaje na daně, poplatky a jiná obdobná peněžitá plnění', 'amount': 0}, {'key': '3a', 'description': 'volby do Poslanecké sněmovny Parlamentu ČR', 'amount': 0}, {'key': '3b', 'description': 'volby do Senátu Parlamentu ČR', 'amount': 0}, {'key': '3c', 'description': 'volba prezidenta republiky', 'amount': 0}, {'key': '3d', 'description': 'volby do zastupitelstev krajů', 'amount': 0}, {'key': '3e', 'description': 'volby do zastupitelstev obcí', 'amount': 0}, {'key': '3f', 'description': 'volby do Evropského parlamentu', 'amount': 0}]"
2017,vfz2017,02985349,cvydaje,https://zpravy.udhpsh.cz/export/vfz2017-hradecti-cvydaje.json,"[{'key': 1, 'description': 'Mzdové výdaje', 'amount': 0}, {'key': 2, 'description': 'Výdaje na daně, poplatky a jiná obdobná peněžitá plnění', 'amount': 0}, {'key': '3a', 'description': 'volby do Poslanecké sněmovny Parlamentu ČR', 'amount': 0}, {'key': '3b', 'description': 'volby do Senátu Parlamentu ČR', 'amount': 0}, {'key': '3c', 'description': 'volba prezidenta republiky', 'amount': 0}, {'key': '3d', 'description': 'volby do zastupitelstev krajů', 'amount': 0}, {'key': '3e', 'description': 'volby do zastupitelstev obcí', 'amount': 0}, {'key': '3f', 'description': 'volby do Evropského parlamentu', 'amount': 0}]"
2017,vfz2017,68321457,cvydaje,https://zpravy.udhpsh.cz/export/vfz2017-hph-cvydaje.json,"[{'key': 1, 'description': 'Mzdové výdaje', 'amount': 0}, {'key': 2, 'description': 'Výdaje na daně, poplatky a jiná obdobná peněžitá plnění', 'amount': 8144}, {'key': '3a', 'description': 'volby do Poslanecké sněmovny Parlamentu ČR', 'amount': 0}, {'key': '3b', 'description': 'volby do Senátu Parlamentu ČR', 'amount': 0}, {'key': '3c', 'description': 'volba prezidenta republiky', 'amount': 0}, {'key': '3d', 'description': 'volby do zastupitelstev krajů', 'amount': 0}, {'key': '3e', 'description': 'volby do zastupitelstev obcí', 'amount': 0}, {'key': '3f', 'description': 'volby do Evropského parlamentu', 'amount': 0}]"
2017,vfz2017,03174531,cvydaje,https://zpravy.udhpsh.cz/export/vfz2017-hpk-cvydaje.json,"[{'key': 1, 'description': 'Mzdové výdaje', 'amount': 0}, {'key': 2, 'description': 'Výdaje na daně, poplatky a jiná obdobná peněžitá plnění', 'amount': 8}, {'key': '3a', 'description': 'volby do Poslanecké sněmovny Parlamentu ČR', 'amount': 0}, {'key': '3b', 'description': 'volby do Senátu Parlamentu ČR', 'amount': 0}, {'key': '3c', 'description': 'volba prezidenta republiky', 'amount': 0}, {'key': '3d', 'description': 'volby do zastupitelstev krajů', 'amount': 0}, {'key': '3e', 'description': 'volby do zastupitelstev obcí', 'amount': 0}, {'key': '3f', 'description': 'volby do Evropského parlamentu', 'amount': 0}]"
2017,vfz2017,27039145,cvydaje,https://zpravy.udhpsh.cz/export/vfz2017-hpp11-cvydaje.json,"[{'key': 1, 'description': 'Mzdové výdaje', 'amount': 0}, {'key': 2, 'description': 'Výdaje na daně, poplatky a jiná obdobná peněžitá plnění', 'amount': 102790}, {'key': '3a', 'description': 'volby do Poslanecké sněmovny Parlamentu ČR', 'amount': 0}, {'key': '3b', 'description': 'volby do Senátu Parlamentu ČR', 'amount': 0}, {'key': '3c', 'description': 'volba prezidenta republiky', 'amount': 0}, {'key': '3d', 'description': 'volby do zastupitelstev krajů', 'amount': 0}, {'key': '3e', 'description': 'volby do zastupitelstev obcí', 'amount': 0}, {'key': '3f', 'description': 'volby do Evropského parlamentu', 'amount': 0}]"
2017,vfz2017,03206211,cvydaje,https://zpravy.udhpsh.cz/export/vfz2017-kozy-cvydaje.json,"[{'key': 1, 'description': 'Mzdové výdaje', 'amount': 0}, {'key': 2, 'description': 'Výdaje na daně, poplatky a jiná obdobná peněžitá plnění', 'amount': 0}, {'key': '3a', 'description': 'volby do Poslanecké sněmovny Parlamentu ČR', 'amount': 0}, {'key': '3b', 'description': 'volby do Senátu Parlamentu ČR', 'amount': 0}, {'key': '3c', 'description': 'volba prezidenta republiky', 'amount': 0}, {'key': '3d', 'description': 'volby do zastupitelstev krajů', 'amount': 0}, {'key': '3e', 'description': 'volby do zastupitelstev obcí', 'amount': 0}, {'key': '3f', 'description': 'volby do Evropského parlamentu', 'amount': 0}]"
2017,vfz2017,05164966,cvydaje,https://zpravy.udhpsh.cz/export/vfz2017-jhas-cvydaje.json,"[{'key': 1, 'description': 'Mzdové výdaje', 'amount': 0}, {'key': 2, 'description': 'Výdaje na daně, poplatky a jiná obdobná peněžitá plnění', 'amount': 1654}, {'key': '3a', 'description': 'volby do Poslanecké sněmovny Parlamentu ČR', 'amount': 0}, {'key': '3b', 'description': 'volby do Senátu Parlamentu ČR', 'amount': 0}, {'key': '3c', 'description': 'volba prezidenta republiky', 'amount': 0}, {'key': '3d', 'description': 'volby do zastupitelstev krajů', 'amount': 0}, {'key': '3e', 'description': 'volby do zastupitelstev obcí', 'amount': 0}, {'key': '3f', 'description': 'volby do Evropského parlamentu', 'amount': 0}]"
2017,vfz2017,71443312,cvydaje,https://zpravy.udhpsh.cz/export/vfz2017-ji12-cvydaje.json,"[{'key': 1, 'description': 'Mzdové výdaje', 'amount': 0}, {'key': 2, 'description': 'Výdaje na daně, poplatky a jiná obdobná peněžitá plnění', 'amount': 282748.6}, {'key': '3a', 'description': 'volby do Poslanecké sněmovny Parlamentu ČR', 'amount': 0}, {'key': '3b', 'description': 'volby do Senátu Parlamentu ČR', 'amount': 0}, {'key': '3c', 'description': 'volba prezidenta republiky', 'amount': 0}, {'key': '3d', 'description': 'volby do zastupitelstev krajů', 'amount': 0}, {'key': '3e', 'description': 'volby do zastupitelstev obcí', 'amount': 0}, {'key': '3f', 'description': 'volby do Evropského parlamentu', 'amount': 0}]"
