year,key,ic,subject,url
2020,vfz2020,70869553,dodatek,https://zpravy.udhpsh.cz/export/vfz2020-snked-dodatek.txt
2020,vfz2020,00409171,dodatek,https://zpravy.udhpsh.cz/export/vfz2020-cssd-dodatek.txt
2020,vfz2020,26673908,dodatek,https://zpravy.udhpsh.cz/export/vfz2020-stan-dodatek.txt
2020,vfz2020,71443177,dodatek,https://zpravy.udhpsh.cz/export/vfz2020-hradiste-dodatek.txt
2020,vfz2020,71339728,dodatek,https://zpravy.udhpsh.cz/export/vfz2020-top09-dodatek.txt
2020,vfz2020,71339817,dodatek,https://zpravy.udhpsh.cz/export/vfz2020-vpk-dodatek.txt
2020,vfz2020,68684011,dodatek,https://zpravy.udhpsh.cz/export/vfz2020-zhn-dodatek.txt
2021,vfz2021,09977023,dodatek,https://zpravy.udhpsh.cz/export/vfz2021-hnutidost-dodatek.txt
2021,vfz2021,03204723,dodatek,https://zpravy.udhpsh.cz/export/vfz2021-hdk-dodatek.txt
2021,vfz2021,00496936,dodatek,https://zpravy.udhpsh.cz/export/vfz2021-kscm-dodatek.txt
2021,vfz2021,49628089,dodatek,https://zpravy.udhpsh.cz/export/vfz2021-sds-dodatek.txt
2021,vfz2021,07312946,dodatek,https://zpravy.udhpsh.cz/export/vfz2021-naseobec-dodatek.txt
2021,vfz2021,08960909,dodatek,https://zpravy.udhpsh.cz/export/vfz2021-patolok-dodatek.txt
2021,vfz2021,06695205,dodatek,https://zpravy.udhpsh.cz/export/vfz2021-sen21-dodatek.txt
2021,vfz2021,07218443,dodatek,https://zpravy.udhpsh.cz/export/vfz2021-sms-dodatek.txt
2021,vfz2021,71339990,dodatek,https://zpravy.udhpsh.cz/export/vfz2021-hnvrs-dodatek.txt
2021,vfz2021,70869553,dodatek,https://zpravy.udhpsh.cz/export/vfz2021-snked-dodatek.txt
2021,vfz2021,00409171,dodatek,https://zpravy.udhpsh.cz/export/vfz2021-cssd-dodatek.txt
2021,vfz2021,26673908,dodatek,https://zpravy.udhpsh.cz/export/vfz2021-stan-dodatek.txt
2021,vfz2021,71443177,dodatek,https://zpravy.udhpsh.cz/export/vfz2021-hradiste-dodatek.txt
2021,vfz2021,71339728,dodatek,https://zpravy.udhpsh.cz/export/vfz2021-top09-dodatek.txt
2021,vfz2021,71339817,dodatek,https://zpravy.udhpsh.cz/export/vfz2021-vpk-dodatek.txt
2021,vfz2021,68684011,dodatek,https://zpravy.udhpsh.cz/export/vfz2021-zhn-dodatek.txt
2022,vfz2022,71443339,dodatek,https://zpravy.udhpsh.cz/export/vfz2022-ano-dodatek.txt
2022,vfz2022,07972733,dodatek,https://zpravy.udhpsh.cz/export/vfz2022-institut-dodatek.txt
2022,vfz2022,71443142,dodatek,https://zpravy.udhpsh.cz/export/vfz2022-dpd-dodatek.txt
2022,vfz2022,49628089,dodatek,https://zpravy.udhpsh.cz/export/vfz2022-sds-dodatek.txt
2022,vfz2022,07312946,dodatek,https://zpravy.udhpsh.cz/export/vfz2022-naseobec-dodatek.txt
2022,vfz2022,26595940,dodatek,https://zpravy.udhpsh.cz/export/vfz2022-sdsn-dodatek.txt
2022,vfz2022,06695205,dodatek,https://zpravy.udhpsh.cz/export/vfz2022-sen21-dodatek.txt
2022,vfz2022,71339485,dodatek,https://zpravy.udhpsh.cz/export/vfz2022-slk-dodatek.txt
2022,vfz2022,70869553,dodatek,https://zpravy.udhpsh.cz/export/vfz2022-snked-dodatek.txt
2022,vfz2022,00409171,dodatek,https://zpravy.udhpsh.cz/export/vfz2022-cssd-dodatek.txt
2022,vfz2022,26673908,dodatek,https://zpravy.udhpsh.cz/export/vfz2022-stan-dodatek.txt
2022,vfz2022,71339728,dodatek,https://zpravy.udhpsh.cz/export/vfz2022-top09-dodatek.txt
2022,vfz2022,07986858,dodatek,https://zpravy.udhpsh.cz/export/vfz2022-tujka-dodatek.txt
